index,tno,fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
492,9503,Nabil,Kishida,M,939,691-4749,SAN JUAN,PR,907,M,Y,85000,0.0,0,0,empty
493,9516,Shashank,Terekhov,M,939,113-7630,CATANnO,PR,0,S,N,40000,0.0,0,0,h0
494,9531,Pavel,Rodier,F,939,367-6123,TRUJILLO ALTO,PR,976,S,N,45000,0.0,0,0,***
495,9535,Lanju,Eilenberg,F,413,541-4372,LOWELL,MA,1854,M,Y,80000,5.3,0,7150,1000
496,9543,Hyunki,Mathieson,M,939,680-8962,SAN JUAN,PR,916,M,Y,80000,0.0,0,0,0
497,9548,Takis,Schaeffer,M,939,127-7415,BAYAMON,PR,956,S,Y,25000,0.0,0,empty,0
498,9559,Kiyonori,Koide,M,351,315-2428,BOSTON,MA,2109,M,Y,60000,5.3,0,7150,1000
499,9576,Kirk,Cui,M,939,784-4607,SAN JUAN,PR,937,M,N,5000,0.0,0,0,0
500,9589,Sachin,Castel,M,939,477-7902,ARROYO,PR,714,M,N,35000,0.0,0,0,0
501,9593,Theodoulos,Landram,M,939,289-1920,CULEBRA,PR,775,M,N,75000,0.0,0,0,0
502,9686,Bethina,Vietze,F,978,307-3028,ASSONET,MA,2702,S,N,55000,5.3,3575,0,0
503,9717,Fumiyo,Shiran,F,787,400-9373,SAN JUAN,PR,0,S,N,75000,0.0,0,0,***
504,9720,Weidon,Maramtz,F,787,551-3197,ENSENADA,PR,647,M,N,30000,0.0,empty,0,0
505,9759,Grover,Waumans,F,516,576-3228,HOLTSVILLE,NY,544,S,N,60000,4.3012195,empty,0,0
506,9764,Geereddy,Dinkloh,F,401,700-7690,ADAMSVILLE,RI,2801,M,N,65000,0.0,0,0,0
507,9812,Saleh,Brodnik,F,508,855-5883,CAMBRIDGE,MA,2141,M,Y,45000,5.3,0,7150,1000
508,9818,Scott,Debackere,F,939,840-4404,SAN GERMAN,PR,683,S,Y,75000,0.0,0,0,0
509,9820,Reima,Monkeberg,M,939,162-4166,GUAYNABO,PR,971,S,Y,55000,0.0,0,0,0
510,9830,Sieu,Lauck,F,781,813-5878,SHIRLEY,MA,1464,M,N,50000,5.3,0,7c150,0
511,9838,Amotz,Artosi,M,401,601-5064,CALYVILLE,RI,0,S,N,35000,0.0,0,0,0
512,9902,Kenrick,Rowen,M,0,422-7417,SAN JUAN,PR,930,M,Y,95000,0.0,0,0,0
513,9995,Fereidoon,Waumans,M,401,349-6783,NORTH SCITUATE,RI,2857,S,N,20000,0.0,0,0,0
514,10014,Navid,Nudd,M,787,911-5737,PONCE,PR,734,S,Y,70000,0.0,0,0,0
515,10056,Ufuk,Elphick,M,787,593-2715,SAN JUAN,PR,0,S,N,90000,0.0,0,0,0
516,10066,Junnosuke,Pitchumani,F,774,634-1303,AGAWAM,MA,1001,S,N,5000,5.3,3575,0,0
517,10100,Prakash,Abe,F,351,474-9142,SUDBURY,MA,1776,M,Y,40000,5.3,0,7150,1000
518,10101,Sudebkumar,Kontovasilis,M,781,735-9286,MELROSE,MA,2176,S,N,95000,5.3,3575,0,0
519,10105,Borislav,Surya,M,339,624-3199,FALL RIVER,MA,2720,M,Y,100000,5.3,0,7150,1000
520,10149,Jiawei,Kotlyar,F,401,938-3004,PASCOAG,RI,2859,M,N,15000,0.0,0,0,0
521,10169,Aladin,Hammerl,empty,401,395-3012,NORTH KINGSTOWN,RI,2854,M,Y,85000,0.0,0,0,0
522,10202,Vitali,Benaini,M,401,352-2353,GREENE,RI,2827,S,Y,45000,0.0,0,0,0
523,10234,Gerd,Lamont,M,978,385-5731,NORTH CHELMSFORD,MA,0,S,Y,15000,5.3,3575,0,1000
524,10247,Karthikeyan,Geske,F,857,700-4119,COTUIT,MA,2635,M,N,80000,5.3,0,7150,0
525,10260,Jeng,Camps,M,401,220-1312,HARRISVILLE,RI,2830,M,Y,25000,0.0,0,0,0
526,10266,Siba,Cermak,F,413,495-5682,MASHPEE,MA,2649,M,N,40000,5.3,0,7150,0
527,10318,Ajoy,Lamping,F,401,790-5996,NORTH SCITUATE,RI,2857,M,N,5000,0.0,0,0,0
528,10319,Falk,Sarstedt,M,508,278-6984,RUSSELL,MA,1071,S,Y,95000,5.3,3575,0,1000
529,10329,Doina,Evershed,F,401,672-9369,EAST GREENWICH,RI,2818,S,Y,20000,0.0,0,0,0
530,10356,Avikam,Donath,F,787,259-3186,BARCELONETA,PR,617,M,Y,35000,0.0,0,0,0
531,10374,Yonghuai,Feber,M,787,101-5353,SAN JUAN,PR,939,M,Y,70000,0.0,0,0,0
532,10386,Cormac,Sureshchandran,F,787,373-2510,PALMER,PR,721,S,Y,15000,0.0,0,0,0
533,10393,Miki,Raum,M,401,518-1788,MIDDLETOWN,RI,2842,S,Y,20000,0.0,0,0,0
534,10404,Melissa,Alpuente,F,787,447-7458,LAS MARIAS,PR,670,M,Y,80000,0.0,empty,0,0
535,10410,Terje,Borrmann,M,787,231-1325,SAN JUAN,PR,922,S,Y,20000,0.0,0,0,0
536,10416,Peiyuan,Ruocco,F,939,387-1792,HUMACAO,PR,791,M,Y,40000,0.0,0,0,0
537,10418,Graca,Nemytykh,F,339,147-9184,NEW BEDFORD,MA,2742,M,N,35000,5.3,o0,7150,0
538,10436,Tefko,Maiorov,F,787,616-9075,SAN JUAN,PR,920,M,N,55000,0.0,0,0,0
539,10440,Amichai,Kreutz,M,787,571-6578,SAN JUAN,PR,0,M,N,35000,0.0,0,0,0
540,10460,Zhong,Wheeler,M,413,113-5282,ASHBY,MA,1431,S,N,75000,5.3,3575,0,0
541,10499,Aran,Heckmann,F,787,540-5520,SABANA GRANDE,PR,637,M,N,50000,0.0,0,0,0
542,10505,Haesun,Racz,M,787,738-8065,vCAROLINA,PR,0,S,Y,20000,0.0,0,0,0
543,10530,DoKyeong,Degimbe,M,0,855-2695,LAS PIEDRAS,PR,771,S,N,70000,0.0,0,0,0
544,10537,Xiangmin,Narasayya,M,401,929-6951,PASCOAG,RI,2859,M,Y,5000,0.0,0,0,0
545,10541,Adham,Hallnas,F,787,994-2855,SAN JUAN,PR,914,M,Y,35000,0.0,a0,0,0
546,10543,Uchang,Chesneaux,F,401,615-7880,PAWTUCKET,RI,2862,M,N,100000,0.0,0,0,0
547,10575,Olumide,Vaisey,M,339,404-9450,HOLLISTON,MA,1746,M,N,25000,5.3,0,7150,0
548,10622,Simonas,Pintz,F,939,624-8721,MAUNABO,PR,707,M,N,85000,0.0,0,0,0
549,10640,Verena,Cheshire,M,401,935-4672,KENYON,RI,2836,M,N,50000,0.0,0,0,0
550,10664,Willard,Stach,M,939,129-8600,CAGUAS,PR,725,S,N,85000,0.0,0,0,0
551,10687,Dipen,Dienes,F,978,635-8699,FAIRHAVEN,MA,2719,M,Y,70000,5.3,0,7150,1000
552,10714,Teruaki,Worsch,M,774,376-8228,WEST BROOKFIELD,MA,1585,M,N,15000,5.3,0,7150,0
553,10730,Gus,Leunen,M,787,350-1728,VEGA ALTA,PR,0,S,0,35000,0.0,0,0,empty
554,10746,Eliseu,Ruano,***,781,457-3745,SAGAMORE BEACH,MA,2562,S,Y,70000,5.3,3575,0,1000
555,10776,Xiaolang,Hruby,F,0,538-1078,DEERFIELD,MA,1342,M,Y,70000,5.3,0,7150,1000
556,10803,Przemyslaw,Pezzoli,F,781,249-5738,NORTH CHELMSFORD,MA,1863,M,Y,20000,5.3,0,7150,1000***
557,10815,Dieter,Aschim,M,413,739-4126,WEST MEDFORD,MA,2156,S,N,90000,5.3,3575,0,0
558,10828,Koppolu,Parikh,M,939,320-5931,SAN JUAN,PR,933,M,N,90000,0.0,0,0,0
559,10838,Youcef,Gavrin,M,978,198-5943,FALMOUTH,MA,2540,M,N,85000,5.3,0,7150,0
560,10844,Starr,Lycklama,M,774,480-4836,WAYLAND,MA,0,S,N,85000,5.3,3575,empty,0
561,10853,Gada,Gupta,***,781,332-9584,FRAMINGHAM,MA,1705,S,N,10000,5.3,3575,0,0
562,10868,Zuliang,Chander,M,939,495-3922,PONCE,PR,734,M,N,50000,0.0,0,0,empty
563,10976,Wenci,Wilhite,F,401,918-3713,ACROLINA,RI,0,M,N,65000,0.0,0,0,0
564,10979,Asiri,Cousineau,M,787,817-7204,CAROLINA,PR,986,S,Y,70000,0.0,0,0,0
565,10989,Angel,Baudin,F,339,909-5515,LYNN,MA,1902,M,Y,80000,5.3,0,7150,1000
566,10994,Surya,Cheriton,F,617,341-3578,LINWOOD,MA,1525,M,Y,15000,5.3,0,7150,1000
567,10997,Tarcisio,Turkedjiev,F,857,898-9294,NORTHFIELD,MA,1360,S,N,5000,5.3,3575,0,0
568,11015,Shailendra,Bergevin,M,978,993-5542,SAGAMORE BEACH,MA,2562,S,N,10000,5.3,3575,0,0
569,11055,Hanan,Leibl,M,401,159-3390,NORTH KINGSTOWN,RI,2852,M,Y,15000,0.0,0,0,0
570,11066,Daria,Sawada,F,401,298-4591,JAMESTOWN,RI,2835,M,Y,15000,0.0,0,0,0
571,11127,Yukinobu,Jacobsson,F,413,190-2754,DEDHAM,MA,2026,S,N,85000,5.3,3575,0,0
572,11165,Dhruba,Lothe,M,781,676-3198,SOMERSET,MA,2726,S,N,20000,5.3,3575,0,0
573,11174,Yildiray,Iverson,F,939,132-9606,TOA ALTA,PR,0,M,Y,80000,0.0,0,empty,0
574,11180,Gora,Wortmann,M,857,895-7915,PAXTON,MA,1612,S,N,40000,5.3,3575,0,0
575,11192,Willett,Lynn,F,401,392-4136,CALYVILLE,RI,2815,M,Y,95000,0.0,0,0,0
576,11199,Aron,Trogemann,F,787,235-3165,CAvTANO,PR,962,M,Y,90000,0.0,0,0,0
577,11207,Naoki,Sirovich,F,978,485-3823,MILLVILLE,MA,1529,S,N,85000,5.3,3575,0,0
578,11216,Fracisco,Rusmann,F,351,948-1689,CHATfHAM,MA,0,S,N,45000,5.3,3575,0,0
579,11239,Sandhya,Kazakov,F,351,741-1383,HARVARD,MA,1451,M,Y,65000,5.3,0,7150,1000
580,11242,Yasuichi,Pinkal,M,939,894-5063,CAGUAS,PR,727,S,Y,5000,0.0,***,0,0
581,11244,Berardina,Beeferman,F,339,638-9514,ATTLEBORO FALLS,MA,2763,M,Y,20000,5.3,0,7150,1000
582,11259,Athanassios,Perl,F,0,744-4067,EXETER,RI,0,M,N,100000,0.0,0,0,0
583,11314,Ronaldo,Havelund,M,351,566-1909,HALIFAX,MA,2338,M,Y,60000,5.3,0,7150,1000
584,11316,Vasudha,Campr,M,939,519-8027,NARANJITO,PR,719,M,N,50000,0.0,0,***,0
585,11324,Masaru,Streit,F,401,670-1798,BRADFORD,RI,2808,S,Y,40000,0.0,0,0,0
586,11327,Marcian,Grnarov,F,787,913-4097,SAN JUAN,PR,920,S,Y,50000,0.0,0,0,0
587,11332,Brad,Speek,F,774,459-4121,CHATfHAM,MA,2633,S,Y,70000,5.3,3575,0,1000
588,11351,Kuniaki,Zastre,F,413,217-5670,BARRE,MA,1005,M,Y,65000,5.3,0,7150,1000
589,11382,Ehab,Inenaga,M,339,713-3209,HOLLISTON,MA,1746,S,Y,40000,5.3,empty,0,1000
590,11384,Xinxin,Staveren,F,413,440-6025,NORTH PEMBROKE,MA,2358,M,Y,100000,5.3,0,7150,1000
591,11423,Gajendra,Spinelli,F,339,300-5920,BURLINGTON,MA,1803,M,Y,55000,5.3,0,7150,1000
592,11440,Benard,Toulouse,F,787,589-1261,SAN JUAN,PR,939,S,Y,75000,0.0,0,0,0
593,11485,Tsipora,Andreotta,M,774,393-8228,NORTH ADAMS,MA,1247,M,Y,60000,5.3,0,7150,1000
594,11494,Panos,Hebisch,***,787,124-1286,CAROLINA,PR,983,S,Y,40000,0.0,0,0,0
595,11501,Yukihiro,Rheingans,empty,508,703-9262,EAST TAUNTON,MA,2718,M,N,55000,5.3,0,7150,0
596,11521,Chandrasekaran,Raskhodnikova,M,787,991-6734,SALINAS,PR,751,M,Y,45000,0.0,0,0,0
597,11561,Javan,Spicer,F,781,659-9616,HOPEDALE,MA,1747,S,Y,95000,5.3,3575,0,1000
598,11611,Tadaaki,MacNair,M,0,216-9914,TOA BAJA,PR,950,S,N,60000,0.0,0,0,empty
599,11645,Carl,Tretkoff,M,939,472-3330,vCAROLINA,PR,0,M,N,45000,0.0,0,0,0
600,11667,Make,Breuker,M,508,558-2876,NATICK,MA,1760,M,Y,40000,5.3,0,7150,1000
601,11705,Gernot,Redon,M,939,443-8397,GUAYNABO,PR,966,S,Y,95000,0.0,0,0,0
602,11709,Farzin,Biron,M,781,323-8240,WEST FALMOUTH,MA,2574,M,N,30000,5.3,0,7150,0
603,11728,Irek,Diener,M,787,175-3862,BAYAMON,PR,0,M,N,70000,0.0,0,empty,0
604,11732,Geir,Chinal,M,401,708-5077,PORTSMOUTH,RI,2871,S,N,5000,0.0,0,0,0
605,11755,Akimou,Kitakami,F,787,435-6657,TOA ALTA,PR,953,S,Y,5000,0.0,0,0,0
606,11766,Aurore,Pero,M,939,372-3131,AGUADILLA,PR,0,0,Y,100000,0.0,m0,0,0
607,11781,Jeane,Minor,F,401,501-3125,GLENDALE,RI,2826,M,Y,50000,0.0,0,0,0
608,11793,Yongcheng,Bara,M,939,947-4707,JAYUYA,PR,664,S,N,60000,0.0,0,0,0
609,11794,Amitabha,Chown,F,508,581-5811,GILL,MA,1354,S,N,55000,5.3,3575,0,0
610,11805,Shangzhi,Daneels,F,781,827-2130,FRAMINGHAM,MA,1705,M,N,100000,5.3,0,7m150,0
611,11817,Zhidong,Lovis,F,939,215-2065,BAYAMON,PR,0,M,N,85000,0.0,0,0,***
612,11821,Azuma,Scollo,F,413,682-9097,HAMPDEN,MA,1036,M,N,80000,5.3,0,750,0
613,11825,Kangwoo,Dinsenmeyer,F,787,224-7259,ANOVANAS,PR,729,S,Y,75000,0.0,0,0,0
614,11839,Sujeet,Seuren,F,787,829-3249,LOIZA,PR,772,S,Y,25000,0.0,0,0,0
615,11851,Munish,Chesneaux,M,401,652-2501,GREENVILLE,RI,2828,M,Y,55000,0.0,0,0,0
616,11866,Tamitha,Lavin,F,351,960-4426,CHICOEPE,MA,1014,M,N,75000,5.3,0,7150,0
617,11876,Gurmeet,Henders,M,774,681-2761,CAMBRIDGE,MA,2140,S,N,80000,5.3,3575,0,0
618,11918,Kristin,Sollner,F,401,670-1291,PAWTUCKET,RI,2860,S,Y,60000,0.0,0,0,0
619,11972,Jinhwan,Siprelle,M,787,377-8598,PONCE,PR,731,S,N,70000,0.0,0,0,0
620,11994,Guoliang,Radi,F,617,839-1393,BARNSTABLE,MA,2630,M,N,45000,5.3,0,7150,0
621,12033,LiWu,Vandervoorde,F,787,426-5243,GUAYNABO,PR,0,M,N,25000,0.0,0,0,0
622,12063,Yvette,Mehrmann,M,978,935-5105,ELMWOOD,MA,2337,S,Y,100000,5.3,3575,0,1000
623,12064,Spyridon,Jingmin,F,787,304-6651,ARECIBO,PR,613,M,N,100000,0.0,0,0,0
624,12069,Adib,Nitta,M,508,953-5288,ONSET,MA,2558,M,N,100000,5.3,0,7150,0
625,12094,Montgomery,Houtekamer,M,401,749-6221,ACROLINA,RI,2812,M,N,25000,0.0,0,0,0
626,12100,Joanthan,Gerace,F,774,441-6153,OAKHAM,MA,1068,M,Y,20000,5.3,0,7150,1000
627,12112,Ryosuke,Kurbel,F,939,118-3430,PONCE,PR,730,S,Y,15000,0.0,0,0,0
628,12142,Lurdes,Lundelius,M,401,825-5720,CALYVILLE,RI,0,S,Y,5000,0.0,0,0,0
629,12143,Zhimin,Szymczak,M,401,276-2493,CALYVILLE,RI,2815,M,Y,10000,0.0,0,0,0
630,12160,Vaclav,Chweh,M,401,615-7712,HOPE VALLEY,RI,0,M,0,80000,0.0,0,0,empty
631,12179,Loretta,Cusworth,F,401,405-7157,OAKLAND,RI,2858,S,N,30000,0.0,0,0,0
632,12185,Igal,Fosse,M,978,407-5778,ROSLINDALE,MA,2131,M,N,55000,5.3,0,7150,0
633,12201,Motoyasu,Devgan,F,939,638-9521,ARECIBO,PR,614,M,N,60000,0.0,0,0,0
634,12220,Kamil,Skronn,M,781,253-6672,BROCKTON,MA,2302,M,N,60000,5.3,0,7150,0
635,12231,Fang,Melkman,F,401,736-1985,GREENVILLE,RI,2828,S,N,20000,0.0,0,0,0
636,12239,Gerbert,Lichtenecker,M,939,584-6045,JUANA DIAZ,PR,795,M,N,75000,0.0,0,0,0
637,12244,Huihuang,Sekaran,M,781,613-7938,MENDON,MA,1756,M,N,60000,5.3,0,7150,0
638,12308,Kaoru,Kuhnemann,M,939,221-6054,JAYUYA,PR,664,M,Y,90000,0.0,0,0,0
639,12349,Joonhee,Kapp,M,401,981-5329,FORESTDALE,RI,2824,M,Y,85000,0.0,0,0,0
640,12358,Hae,Murty,M,774,644-7678,empty,MA,1730,S,N,40000,5.3,3575,0,0
641,12386,Michel,Pillow,F,781,593-5812,MARSHFIELD,MA,2050,M,Y,35000,5.3,0,7150,1000
642,12496,Zahir,Shirai,M,857,426-2346,BOSTON,MA,2127,S,N,100000,5.3,3575,0,0
643,12500,Phaiboon,Rebeuf,F,787,907-4409,PENUELAS,PR,0,M,0,30000,0.0,0,0,empty
644,12524,Gwang,Chakroborty,M,0,958-9144,LOIZA,PR,0,M,Y,15000,0.0,0,0,0
645,12525,Golgen,Kerntopf,F,508,391-3976,MEDWAY,MA,2053,M,Y,15000,5.3,0,7150,1000
646,12533,Guhan,Can,M,339,187-9699,BOSTON,MA,2112,M,Y,55000,5.3,0,7150,1000
647,12560,Hosahalli,Xiaowen,F,401,983-5676,EAST GREENWICH,RI,2818,S,N,45000,0.0,0,0,0
648,12593,Ravi,Ranganath,F,787,623-1859,LUQUILLO,PR,773,S,N,35000,0.0,0,0,0
649,12609,Iztok,Rheingans,M,401,387-7312,MAPLEVILLE,RI,2839,M,Y,75000,0.0,0,0,0
650,12626,Jackie,Lazard,F,781,209-2198,WESTBOROUGH,MA,1580,S,Y,95000,5.3,3575,0,1000
651,12656,Vanio,Neiman,F,939,824-6638,PONCE,PR,733,M,N,85000,0.0,0,0,0
652,12670,Haichen,Chappelet,M,351,372-8807,NORTH AMHERST,MA,1059,M,N,5000,5.3,0,7150,0
653,12693,Colm,Raveh,M,0,177-9629,HYDE PARK,MA,2136,M,N,50000,5.3,0,7150,0
654,12714,Osni,Ratto,F,939,385-7656,NARANJITO,PR,719,S,N,100000,0.0,0,0,0
655,12722,Zhigen,Wooldridge,M,978,803-5363,WEST BARNSTABLE,MA,2668,S,N,30000,5.3,3575,0,0
656,12764,Shilpa,Skowron,F,787,259-9113,AGUADILLA,PR,603,S,N,10000,0.0,0,0,0
657,12779,Rajanarayanan,Huxford,F,787,478-7176,ROSARIO,PR,636,S,N,100000,0.0,0,0,0
658,12783,Zeynep,Forte,M,787,373-5897,PONCE,PR,728,M,Y,45000,0.0,0,0,0
659,12803,Jieyu,Gupte,M,508,577-1343,GOHEN,MA,1032,M,N,50000,5.3,0,7150,0
660,12814,Edson,Dziadosz,F,781,638-2130,DEVENS,MA,1434,M,Y,30000,5.3,0,71n50,1000
661,12841,Paraic,Milne,F,939,480-8918,COTO LAUREL,PR,780,M,Y,90000,0.0,0,0,0
662,12900,Adas,Swiler,M,939,829-4353,HUMACAO,PR,791,M,N,85000,0.0,0,0,0
663,12939,Zhidong,MacLachlan,F,508,498-7187,GRAFTON,MA,1519,S,Y,35000,5.3,3575,0,1000
664,12982,Janjao,Gove,M,787,523-8465,PONCE,PR,717,M,Y,95000,0.0,0,0,0
665,12989,Mingsheng,Milojicic,M,787,130-8242,SAN JUAN,PR,928,M,N,90000,0.0,0,0,***
666,13063,Khue,Pokorny,F,978,817-9541,DRURY,MA,1343,S,Y,50000,5.3,3575,0,1000
667,13064,Gurdeep,Kriebel,M,401,146-2193,EAST GREENWICH,RI,2818,S,Y,5000,0.0,0,0,0
668,13068,Glauco,Brunt,M,774,132-8670,LYNN,MA,1904,M,N,40000,5.3,0,7150,0
669,13121,Weizhen,Manthey,F,939,330-2652,DORADO,PR,646,S,N,95000,0.0,0,0,0
670,13127,Junguk,Hedger,M,401,696-3825,PASCOAG,RI,0,0,N,100000,0.0,0,0,0
671,13191,Teruji,Cho,F,939,587-9344,SAN JUAN,PR,906,M,Y,80000,0.0,0,0,0
672,13211,AbdelAli,Ebcioglu,F,401,658-7598,LITTLE COMPTON,RI,2837,S,Y,20000,0.0,0,0,0
673,13222,Joohack,Gradenigo,F,339,559-9985,BARNSTABLE,MA,2630,M,Y,15000,5.3,0,7150,1000
674,13247,Reinder,Bodek,M,787,991-6031,ARECIBO,PR,612,S,Y,15000,0.0,0,0,0
675,13270,Fusatake,Telerman,M,978,534-4837,BOSTON,MA,2116,S,N,45000,5.3,3575,0,0
676,13281,Heonshik,Sowizrai,F,781,985-5204,GLOUCESTER,MA,1930,M,Y,5000,5.3,0,7150,1000
677,13304,Shreekant,Pfalzgraf,F,401,859-8234,JAMESTOWN,RI,2835,S,N,95000,0.0,0,0,0
678,13321,Konstantin,Wild,F,939,159-6920,SAN JUAN,PR,918,M,N,35000,0.0,0,0,***
679,13327,Xiaoyang,McGavran,F,857,997-1442,HOLDEN,MA,1520,S,N,30000,5.3,3575,0,***
680,13332,Cord,Shimohata,M,787,149-3516,vCAROLINA,PR,987,S,N,100000,0.0,0,0,r0
681,13333,Xiaoqiu,Gabalda,M,857,393-6894,SOUTH LEE,MA,1260,S,Y,95000,5.3,3575,0,1000
682,13345,Camelia,Cleve,M,787,842-6943,LUQUILLO,PR,773,M,Y,40000,0.0,0,0,0
683,13409,Souichi,Padget,F,339,590-3552,WAYLAND,MA,1778,S,N,15000,5.3,3575,0,0
684,13414,Pierluigi,Soicher,F,401,987-4142,PAWTUCKET,RI,2862,S,Y,95000,0.0,0,0,0
685,13416,Heike,Garnham,M,617,425-9564,TEWKSBURY,MA,1876,M,Y,95000,5.3,0,7150,1000
686,13472,Giansalvatore,Sanidas,M,939,833-7774,PENUELAS,PR,624,M,N,55000,0.0,0,0,0
687,13484,Jaeheon,Moliner,F,939,275-9206,PONCE,PR,0,M,N,95000,0.0,0,0,0
688,13496,Narcis,Bodwin,F,781,869-6249,HARVARD,MA,1451,S,Y,20000,5.3,3575,0,1000
689,13510,Florentino,Ventsov,wF,508,165-1192,BOSTON,MA,2204,S,N,90000,5.3,3575,0,0
690,13524,Reiko,Dubernard,M,857,191-1681,FALMOUTH,MA,2541,M,N,25000,5.3,0,7150,0
691,13542,Gao,Kain,***,617,298-8211,HUMAROCK,MA,2047,M,Y,15000,5.3,0,7150,1000
692,13566,Amilcar,Ruther,F,857,226-9009,SIASCONSET,MA,2564,S,N,55000,5.3,3575,0,0
693,13604,LeAnn,Lieblein,F,939,915-5641,AGUADILLA,PR,605,S,Y,65000,0.0,0,0,0
694,13668,Matilde,Houtekamer,M,617,592-9470,WORCESTER,MA,1654,M,N,40000,5.3,0,7150,0
695,13723,Maksim,Affisco,M,787,202-1167,SAN JUAN,PR,917,S,Y,60000,0.0,0,0,0
696,13725,Tamir,Mitzlaff,F,781,442-1913,NEW BEDFORD,MA,2740,M,Y,90000,5.3,0,7150,1000
697,13747,Daigo,Giraffa,M,401,519-3938,LITTLE COMPTON,RI,2837,S,Y,35000,0.0,0,0,0
698,13792,Constantino,Hauskrecht,M,939,972-7382,ROOSEVELT ROADS,PR,742,M,N,25000,0.0,0,0,0
699,13813,Murari,Kriebel,M,774,473-2340,SOUTH EASTON,MA,2375,S,Y,90000,5.3,3575,0,1000
700,13845,Edjard,Nakakoji,M,401,177-5712,PASCOAG,RI,2859,M,N,70000,0.0,0,0,0
701,13863,Birger,Zaccaria,M,0,168-3007,WESTFIELD,MA,1086,M,Y,80000,5.3,0,7150,1000
702,13870,Yoshiak,Milidiu,M,787,673-6706,OROCOVIS,PR,720,M,N,20000,0.0,0,0,0
703,13881,Mahadevan,Bhar,F,401,870-4491,OAKLAND,RI,2858,M,N,100000,0.0,0,0,0
704,13955,Vinod,Pfalzgraf,F,939,172-7450,RINCON,PR,677,S,Y,50000,0.0,0,0,0
705,13961,Sivanarayana,Fujisaki,M,787,721-3097,UTUADO,PR,641,S,Y,100000,0.0,0,0,0
706,14032,Lok,Sherwood,F,401,716-5741,PAWTUCKET,RI,2862,S,N,15000,0.0,0,0,0
707,14114,Bertram,Plantinga,M,781,763-7737,WEST NEWBURY,MA,1985,M,Y,50000,5.3,0,7150,1000
708,14137,Marco,Androutsos,nM,401,836-6808,EXETER,RI,2822,S,Y,65000,0.0,0,0,0
709,14175,Aristotle,Ledru,M,339,627-6325,WAKEFIELD,MA,1880,S,N,90000,5.3,3575,0,0
710,14194,Viviana,Belcastro,F,787,878-8463,MOCA,PR,676,M,Y,100000,0.0,0,0,0
711,14223,Shigeo,Birke,F,939,894-2705,SAN JUAN,PR,910,S,Y,50000,0.0,0,0,0
712,14231,Jerry,Minea,F,413,295-1678,MILTON,MA,2186,S,N,30000,5.3,3575,0,0
713,14244,Monish,Heinze,M,413,249-8468,FALL RIVER,MA,2722,M,Y,100000,5.3,0,7150,1000
714,14265,Aleta,Rauh,M,787,442-1170,TOA ALTA,PR,953,M,N,65000,0.0,0,0,0
715,14277,Aleksei,Schittenkopf,M,508,447-2541,ROXBURY CROSSING,MA,2120,M,Y,5000,5.3,0,7150,1000
716,14288,Emeka,Doornbos,M,939,868-8579,VEGA ALTA,PR,692,S,N,35000,0.0,0,0,0
717,14290,Yusaku,Deogon,M,978,468-6029,BALDWINVILLE,MA,1436,S,Y,90000,5.3,3575,0,1000
718,14323,Gioia,Demleitner,F,787,164-2147,SAN JUAN,PR,923,S,N,95000,0.0,0,0,a0
719,14332,Suhayya,Helland,F,939,482-3142,SAN JUAN,PR,923,M,Y,30000,0.0,0,0,0
720,14350,Donanld,Magalhaes,F,787,624-2449,CAYYE,PR,736,M,N,15000,0.0,0,0,0
721,14393,Fereidoon,Ehrenfeucht,M,401,497-1194,CALYVILLE,RI,2815,M,N,10000,0.0,0,0,0
722,14401,SangMin,Hubbers,M,939,861-5609,ADJUNTAS,PR,601,S,N,5000,0.0,0,0,0
723,14404,Gomer,Bamford,F,939,753-2055,SABANA GRANDE,PR,637,M,Y,50000,0.0,0,0,0
724,14422,Gunhild,Haddley,F,787,974-5601,RINCON,PR,0,0,N,100000,0.0,0,empty,0
725,14430,Uisok,Tompits,M,939,817-6602,empty,PR,659,S,N,90000,0.0,0,0,0
726,14443,Marit,Dinsenmeyer,M,939,497-5127,UTUADO,PR,641,S,N,25000,0.0,0,0,0
727,14452,Simeon,Gestri,M,857,169-5762,OAKHAM,MA,1068,M,N,60000,5.3,0,7150,0
728,14458,Kotesh,Protzel,M,781,205-8400,SOUTH HARWICH,MA,2661,M,N,5000,5.3,0,7150,0
729,14494,Mones,Awdeh,F,939,406-4812,MOCA,PR,676,S,Y,55000,0.0,0,0,0
730,14616,Asuman,Pietro,M,787,291-3223,NAGUABO,PR,718,M,Y,25000,0.0,0,0,0
731,14653,Sasan,Bari,M,401,929-5204,PASCOAG,RI,2859,S,Y,35000,0.0,0,0,0
732,14669,Hidehisa,Spier,M,787,805-9940,PONCE,PR,730,S,Y,60000,0.0,0,0,0
733,14679,Shengdong,Belyaev,M,508,339-1458,CHILMARK,MA,2535,S,Y,5000,5.3,3575,0,1000
734,14684,Herward,Shklar,uM,781,220-4803,CLINTON,MA,1510,M,Y,30000,5.3,0,7150,0100
735,14689,Algirdas,Haraguchi,M,413,172-8064,QUINCY,MA,2269,S,N,15000,5.3,3575,0,0
736,14721,Tomohiko,Matuschka,M,351,834-6320,ROXBURY CROSSING,MA,2120,S,Y,15000,5.3,3575,***,1000
737,14724,Aylmer,Pollatschek,F,413,673-4857,WEST WAREHAM,MA,2576,M,N,50000,5.3,0,7150,0
