tno,fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
8384,cyr,narlikar,f,302,613-8106,wilmington,de,19892,s,y,15000,2.8818183,110,0,110
8390,byunggyu,autin,m,301,280-3180,bushwood,md,20618,s,y,85000,4.75,2400,0,2400
8391,filomena,khetawat,m,802,121-4946,beecher falls,vt,5902,s,n,70000,4.397808,3300,0,0
8392,plamena,jervis,f,339,218-2839,plymouth,ma,2360,s,y,95000,5.3,3575,0,1000
8393,brain,chimia,m,802,567-4670,vergennes,vt,5491,m,n,15000,3.6,0,6600,0
8396,rabah,martucci,m,939,176-7088,gujanica,pr,653,s,n,80000,0.0,0,0,0
8398,ivelin,baaleh,f,802,945-5417,poultney,vt,5764,s,n,40000,3.8009440000000003,3300,0,0
8402,nabih,scheifler,f,202,468-8892,washington,dc,20372,m,n,20000,6.75,0,2740,0
8403,kablan,hemmingsen,f,939,558-8068,caguas,pr,725,s,y,90000,0.0,0,0,0
8404,shaoyu,gerschenfeld,f,787,999-9967,san juan,pr,955,m,y,70000,0.0,0,0,0
8405,ravindranath,schmalz,f,939,275-6991,guanyabo,pr,965,m,y,55000,0.0,0,0,0
8406,meike,parnas,f,814,255-6642,philadelphia,pa,19139,m,n,50000,3.07,0,0,0
8409,yuewei,plummer,f,978,776-7187,lowell,ma,1853,m,n,20000,5.3,0,7150,0
8411,tetsuro,schmezko,m,410,856-3736,columbia,md,21044,m,y,55000,4.75,0,4800,2400
8414,dany,osteen,m,207,731-9775,aurora,me,4408,m,y,5000,2.2135036,0,5700,2850
8420,fengjie,bhattacharjee,f,202,101-5847,washington,dc,20503,s,n,90000,9.0,1370,0,0
8422,iliano,kisuki,m,802,224-2343,south royalton,vt,5068,m,n,35000,3.7014668,0,6600,0
8425,lichun,bressan,f,787,568-9098,aguadilla,pr,605,m,y,100000,0.0,0,0,0
8428,xiaoqun,rettelbach,m,302,101-1718,bear,de,19701,s,y,10000,2.540909,110,0,110
8432,sigalit,halpenny,m,607,170-7322,versailles,ny,14168,m,y,30000,4.127439,0,0,1000
8434,shaunak,siefkes,m,302,622-2858,bethel,de,19931,m,y,75000,5.95,0,22m0,110
8435,jiandong,clowes,m,716,322-4888,buffalo,ny,14208,s,n,15000,4.0405489999999995,0,0,0
8436,jozo,streich,m,339,241-9546,hanoer,ma,2340,s,n,60000,5.3,3575,0,0
8439,ding,polk,m,202,501-7424,washington,dc,20539,m,n,20000,6.75,0,2740,0
8443,truxton,zambonelli,f,802,355-9747,bakersfield,vt,5441,m,y,90000,4.7957171999999995,0,660t0,3300
8445,bertil,tsujishita,f,939,625-4353,gayama,pr,785,m,n,40000,0.0,0,0,0
8447,sankaran,tari,m,401,429-4422,coventry,ri,2816,s,y,100000,0.0,0,0,0
8450,ina,oskamp,m,603,302-5881,sanbornton,nh,3269,s,n,90000,0.0,0,0,0
8467,michitaka,wahls,f,860,860-7478,waterbury,ct,6703,m,y,30000,5.0,0,24500,0
8474,finn,pricer,f,732,480-7474,ridgefield,nj,7657,m,y,5000,1.4,0,2000,1500
8476,yurdaer,decleir,f,610,952-2074,lititz,pa,17543,s,n,5000,3.07,0,0,0
8477,donny,sohoni,f,787,462-1753,fort buchanan,pr,934,m,n,95000,0.0,0,0,0
8478,jeanna,balkir,f,862,634-9105,broadway,nj,8808,m,n,50000,1.873125,0,2000,0
8487,russel,warwick,f,978,675-9283,lanesboro,ma,1237,s,y,95000,5.3,3575,0,1000
8490,diana,degroot,f,215,859-9676,concordville,pa,19340,s,y,15000,3.07,0,0,0
8492,youzou,boujemaa,f,716,459-6104,au sable forks,ny,12912,m,n,90000,4.475,0,0,0
8493,raghunandan,federman,f,802,678-7511,peru,vt,5152,s,y,90000,4.7957171999999995,3300,0,3300
8494,chiang,eichenberger,m,908,993-7541,pequannock,nj,7440,m,n,15000,1.4,0,2000,0
8496,debajyoti,woest,f,302,810-2125,selbyville,de,19975,s,n,25000,3.5636362999999998,110,0,0
8510,santos,giacobazzi,f,240,967-2201,baltimore,md,21239,s,n,30000,4.75,2400,0,0
8511,harvinder,kamkar,m,978,794-2500,east princeton,ma,1517,s,y,80000,5.3,3575,0,1000
8512,niklaus,take,m,802,182-5338,topsham,vt,5076,s,y,45000,3.9004214,3300,0,3300
8514,nur,kadyamatimba,m,802,895-2437,wells,vt,5774,m,y,100000,4.9946720000000004,0,6600,3300
8521,ajay,noack,m,508,335-6122,hinsdale,ma,1235,s,y,65000,5.3,3575,0,1000
8529,anshuman,tayara,f,207,541-6007,bridgton,me,4009,s,y,15000,6.9580293000000015,2850,0,2850
8530,felice,vasukiammaiyar,m,302,381-8734,millsboro,de,19966,m,n,40000,4.586364,0,220,0
8531,georgy,kowarski,f,302,878-7150,dover,de,19906,m,y,65000,5.95,0,20,110
8537,syuichi,grbic,m,202,383-7333,washington,dc,20204,s,y,75000,9.0,1370,0,1370
8540,zhongzhi,peschl,m,860,299-1213,bethany,ct,6524,s,y,20000,5.0,12750,0,0
8541,donyaprueth,brenner,f,202,837-8704,washington,dc,20538,s,y,95000,9.0,1370,0,1370
8546,bernold,linebarger,m,302,816-7891,wilmington,de,19896,s,y,10000,2.540909,110,0,110
8551,changjung,altus,m,207,273-1570,lewiston,me,4241,s,n,90000,8.5,2850,0,0
8552,natawut,trachtenberg,f,860,335-6847,west haven,ct,6516,m,y,40000,5.0,0,24500,0
8565,jesas,banachowski,f,787,962-4671,san juan,pr,926,m,y,70000,0.0,0,0,0
8575,gopal,zartmann,f,401,905-1743,pawtucket,ri,2860,m,n,70000,0.0,0,0,0
8578,bernad,panzer,m,914,492-5068,chautauqmua,ny,14722,m,y,50000,4.243293,0,0,1000
8582,marcelo,skronn,m,351,932-6035,lynn,ma,1905,s,y,30000,5.3,3575,0,1000
8583,corneliu,cucker,m,603,732-3337,deerfield,nh,3037,s,n,10000,0.0,0,0,0
8586,jinjoo,lybanon,m,939,266-2974,ponce,pr,728,m,n,95000,0.0,0,0,0
8587,mara,clough,f,202,863-1468,washington,dc,20059,m,n,85000,9.0,0,2740,0
8590,neila,wick,m,203,235-1286,west hartford,ct,6133,s,y,30000,5.0,0,0,0
8598,joceli,tabak,f,718,257-6695,rochester,ny,14651,m,y,60000,4.3012195,0,0,1000
8602,daphna,eisenstein,f,585,796-9589,schenectady,ny,12301,m,n,30000,4.127439,0,0,0
8608,huajun,bracher,f,917,250-5935,rockport,ny,14420,m,y,50000,4.243293,0,0,1000
8609,mayumi,iwaihara,m,201,472-6552,mantua,nj,8051,m,y,80000,2.34625,0,2000,1500
8614,shavinder,galicia,m,401,145-5132,east providence,ri,2914,s,n,30000,0.0,0,0,0
8626,ulf,beus,m,860,812-9137,north granby,ct,6060,s,y,55000,5.0,12750,0,0
8632,haran,tatsumi,m,856,244-9012,east orange,nj,7019,s,n,75000,2.2673959999999997,1000,0,0
8638,zoubin,rettinger,f,646,389-3926,new york,ny,10040,s,n,80000,4.4170732,0,0,0
8639,gradimir,riexinger,f,787,739-3734,dorado,pr,646,s,y,85000,0.0,0,0,0
8642,amilcar,baxter,f,201,900-2003,deal,nj,7723,m,y,5000,1.4,0,2000,1500
8644,aimo,abate,m,302,374-5343,marydel,de,19964,s,y,50000,5.268182,110,0,110
8645,kapil,tang,f,302,424-9231,marydel,de,19964,s,y,20000,3.2227273,110,0,110
8650,meinhard,murao,m,585,779-5299,wales center,ny,14169,m,n,55000,4.272256,0,0,0
8652,tsang,marzano,m,412,376-3952,kossuth,pa,16331,s,n,45000,3.07,0,0,0
8655,kuldar,fudos,f,203,252-4746,derby,ct,6418,s,y,70000,5.0,12750,0,0
8656,haklin,drenick,f,207,301-7320,windham,me,4062,m,y,80000,8.5,0,5700,2850
8658,shinsaku,emmitt,f,860,254-9984,unionville,ct,6085,m,y,70000,5.0,0,24500,0
8661,tokinori,langerman,f,802,262-4538,canaan,vt,5903,m,y,55000,4.099376,0,6600,3300
8662,chatschik,gist,f,603,107-5666,tilton,nh,3276,s,y,85000,0.0,0,0,0
8663,knut,toussaint,***,240,633-4059,kingsville,md,21087,s,n,35000,4.75,2400,0,0
8668,michele,paddon,m,551,867-4482,trenton,nj,8618,s,n,85000,2.4251041,1000,0,0
8670,haider,schirra,m,856,752-7470,edgewater,nj,7020,m,n,50000,1.873125,0,2000,0
8674,dimitrios,potorti,f,860,720-2836,hartford,ct,6180,m,n,75000,5.0,0,24500,0
8675,maarit,setubal,f,212,139-4441,rochester,ny,14649,m,y,50000,4.243293,0,0,1000
8685,tiziana,bhaskar,m,302,779-9689,harrington,de,19952,m,n,85000,5.95,0,220,0
8701,sonoko,rustenburg,f,401,460-5615,greene,ri,2827,m,n,15000,0.0,0,0,0
8704,pawan,eastman,m,302,325-3925,newark,de,19716,s,y,5000,2.2,110,0,110
8712,ramakrishnan,motoda,m,603,404-5363,new ipswich,nh,3071,s,y,85000,0.0,0,0,0
8714,geir,davoren,m,401,102-4605,little compton,ri,2837,m,n,50000,0.0,0,0,0
8722,willemien,belcastro,f,802,276-4861,post mills,vt,5058,s,n,35000,3.7014668,3300,0,0
8727,fiaz,sitver,m,878,795-6427,shartlesville,pa,19554,m,y,25000,3.07,0,0,0
8730,yuuji,dym,f,302,802-1911,newark,de,19715,m,n,65000,5.95,0,220,0
8733,mamede,loewenstern,f,240,953-9339,baltimore,md,21233,s,y,35000,4.75,2400,0,2400
8741,leysia,guojun,m,860,570-8693,new haven,ct,6511,s,n,30000,5.0,12750,0,0
8743,linlin,kleyle,m,845,916-1035,roxbury,ny,12474,m,n,40000,4.1853657,0,0,0
8744,hajin,tatsiopoulos,f,603,728-3029,manchester,nh,3101,s,n,25000,0.0,0,0,0
8745,norival,rehm,m,848,427-7519,hopewell,nj,8525,m,n,55000,1.9519792,0,2000,0
8754,neff,zingaretti,m,939,611-1247,villalba,pr,766,s,n,15000,0.0,0,0,0
8755,wade,gingras,m,351,122-1126,orange,ma,1364,m,y,5000,5.3,0,7150,1000
8759,aggrey,karszt,f,603,930-2557,glen,nh,3838,m,n,15000,0.0,0,0,0
8763,phule,esik,f,201,839-8414,newark,nj,7101,s,n,75000,2.2673959999999997,1000,0,0
8768,martina,abbas,f,202,286-6842,washington,dc,20535,m,n,55000,9.0,0,2740,0
8778,maike,wuthrich,m,203,137-5453,west granby,ct,6090,s,y,60000,5.0,12750,0,0
8781,xiaocheng,bracher,m,301,258-3142,bowie,md,20717,m,n,90000,4.75,0,4800,0
8785,joelle,kikuchi,f,302,936-1129,wilmington,de,19884,s,y,85000,5.95,110,0,110
8788,bakhadyr,rapp,m,207,888-7039,van buren,me,4785,m,y,80000,8.5,0,5700,2850
8792,cristiana,karg,m,607,185-2653,roosevelt,ny,11575,m,y,25000,4.0984755,0,0,1000
8797,phill,hossley,m,401,570-8657,johnston,ri,2919,m,n,85000,0.0,0,0,0
8812,jana,nastar,m,410,693-5973,columbia,md,21046,m,y,95000,4.75,0,4800,2400
8814,lip,lobelle,m,603,700-2394,chichester,nh,3258,s,n,10000,0.0,0,0,0
8818,gale,seress,f,203,569-7091,marion,ct,6444,m,y,20000,5.0,0,24500,0
8830,regine,ventsov,f,301,822-3628,edgewood,md,21040,s,y,95000,4.75,2400,0,2400
8833,heekyoung,leishman,f,410,151-6587,chester,md,21619,m,y,65000,4.75,0,4800,2400
8835,feixiong,carciofini,f,412,521-4342,pottstown,pa,19464,m,n,85000,3.07,0,0,0
8839,dusko,uhrik,f,207,573-8196,clayton lake,me,4737,s,y,25000,8.5,2850,0,2850
8844,mirka,grogono,m,301,175-5656,la plata,md,20646,m,n,70000,4.75,0,4800,0
8848,haider,samadani,m,203,381-1999,waterbury,ct,6725,s,y,5000,3.0,12750,0,0
8856,isdor,lawry,f,802,320-5307,jericho,vt,5465,s,y,100000,4.9946720000000004,3300,0,3300
8863,taizo,bitton,f,570,523-1975,hereford,pa,18056,s,y,5000,3.07,0,0,0
8864,jorjeta,swoboda,m,802,383-2024,calais,vt,5648,s,y,10000,3.6,3300,0,3300
8865,timo,class,m,617,784-7433,agawam,ma,1001,s,y,10000,5.3,3575,0,1000
8866,hiromu,karnin,m,939,165-1479,catano,pr,962,m,n,5000,0.0,0,0,0
8869,nayeem,renear,f,603,758-4658,errol,nh,3579,m,y,85000,0.0,0,0,0
8870,havard,ungar,m,207,632-2150,thallowell,me,4347,s,n,10000,4.5857663,2850,0,0
8875,dannz,baak,m,617,551-7045,roxbury crossing,ma,2120,m,n,5000,5.3,0,7150,0
8888,geng,benzaken,m,610,861-2797,hesston,pa,16647,m,n,50000,3.07,0,0,0
8895,bern,gunthor,f,878,174-3841,melcroft,pa,15462,s,n,75000,3.07,0,0,0
8897,giampiero,trammell,f,203,749-7000,waterbury,ct,6726,s,n,55000,5.0,12750,0,0
8901,dhananjai,geraci,f,802,529-7513,washington,vt,5675,s,y,30000,3.6019894999999997,3300,0,3300
8903,tirza,fayyad,f,302,673-3749,new castle,de,19720,s,y,65000,5.95,110,0,110
8911,qingming,guttag,f,610,863-5169,concordville,pa,19339,m,n,30000,3.07,0,0,0
8915,ceon,kessler,m,240,208-8106,churchville,md,21028,s,n,95000,4.75,2400,0,0
8932,parke,kleinosky,m,862,381-9786,monmouth beach,nj,7750,m,y,35000,1.6365625,0,2000,1500
8933,alle,marathe,m,603,467-8173,hill,nh,3243,s,y,75000,0.0,0,0,0
8934,hongwen,luckham,f,802,687-6996,waterville,vt,5492,m,n,5000,3.6,0,6600,0
8940,toshikazu,blom,f,814,617-1558,entriken,pa,16638,m,y,5000,3.07,0,0,0
8944,mingfang,lindblad,f,802,927-9707,richmond,vt,5477,s,y,100000,4.9946720000000004,3300,0,3300
8953,suhayya,monkeberg,f,203,366-6146,new canaan,ct,6840,m,n,10000,0.0,0,24500,0
8957,jieyu,colliat,m,202,379-3959,washington,dc,20447,m,y,60000,9.0,0,2740,1370
8962,lynnau,rumelhart,m,860,456-2523,stamford,ct,6920,s,y,45000,5.0,12750,0,0
8965,lyman,giachin,f,207,539-7955,standish,me,4084,s,y,85000,8.5,2850,0,2850
8968,byron,deringer,m,207,400-8415,brunswick,me,4011,s,y,100000,8.5,2850,0,2850
8972,arcot,chellappa,m,978,394-4448,granby,ma,1033,m,n,50000,5.3,0,7150,0
8973,alessio,catalkaya,m,802,590-6234,south royalton,vt,5068,s,y,55000,4.099376,3300,0,3300
8975,adrianus,couchot,m,203,706-4431,broad brook,ct,6016,m,n,25000,5.0,0,24500,0
8979,ziyad,boville,m,787,175-2048,puerto real,pr,740,s,n,55000,0.0,0,0,0
8981,chengzhong,starr,f,202,689-9304,washington,dc,20437,m,n,60000,9.0,0,2740,0
8983,yuval,lvov,m,401,932-6134,barrington,ri,2806,m,n,100000,0.0,0,0,0
8988,janaina,samarati,m,939,565-8371,san juan,pr,912,s,y,95000,0.0,0,0,0
8992,yadong,wiseman,m,410,684-8355,college park,md,20740,s,y,90000,4.75,2400,0,2400
8998,naji,bashir,m,802,771-1171,perkinsville,vt,5151,m,y,10000,3.6,0,6600,3300
9001,alissa,tuozzi,m,240,953-1570,rock point,md,20682,m,y,90000,4.75,0,4800,2400
9005,samual,purna,f,202,934-2010,washington,dc,20035,m,n,80000,9.0,0,2740,0
9006,donn,plun,m,401,765-8096,providence,ri,2901,s,n,30000,0.0,0,0,0
9009,hiroyuke,remy,f,617,272-7532,medfield,ma,2052,m,y,50000,5.3,0,7150,1000
9011,simonas,buchinger,f,603,600-3264,guild,nh,3754,s,n,30000,0.0,0,0,0
9013,jadwiga,masden,f,401,319-9853,central falls,ri,2863,m,n,100000,0.0,0,0,0
9015,eginhard,osterweil,m,878,721-5542,mcadoo,pa,18237,s,n,80000,3.07,0,0,0
9016,unal,devries,f,703,406-9876,centreville,va,20122,m,n,25000,5.75,0,1800,0
9023,ferroudja,gagvani,f,787,359-4385,san juan,pr,918,m,n,60000,0.0,0,0,0
9025,gwynneth,kubiatowicz,f,802,591-5825,south newfane,vt,5351,m,y,90000,4.7957171999999995,0,6600,3300
9034,kikuo,popa,f,202,903-9067,washington,dc,20451,m,y,60000,9.0,0,2740,1370
9038,teruko,hokimoto,f,939,997-5172,dorado,pr,646,s,n,10000,0.0,0,0,0
9041,sreekrishna,srimani,m,410,823-6441,cumberland,md,21503,m,y,5000,4.75,0,4800,2400
9043,jackson,hajnal,m,301,647-6672,curtis bay,md,21226,m,n,95000,4.75,0,4800,0
9048,hui,cassel,m,203,910-7278,bridgeport,ct,6673,s,n,75000,5.0,12750,0,0
9060,kaizheng,vignat,m,202,442-1278,washington,dc,20428,s,y,65000,9.0,1370,0,1370
9065,tapas,gruenberg,m,787,127-1293,ponce,pr,716,m,y,70000,0.0,0,0,0
9068,mihnea,halfin,f,878,357-1933,kinzers,pa,17535,s,n,75000,3.07,0,0,0
9074,cao,antonellis,f,302,415-4165,millsboro,de,19966,s,n,60000,5.95,110,0,0
9082,jinseok,gove,f,603,689-1234,nashua,nh,3064,s,n,60000,0.0,0,0,0
9088,duangkaew,carriere,m,781,286-8040,weymouth,ma,2188,m,y,45000,5.3,0,7150,1000
9091,percy,dniestrowski,m,607,112-5794,liverpool,ny,13090,m,n,50000,4.243293,0,0,0
9102,dragan,heuvel,m,302,429-5269,milford,de,19963,m,y,10000,2.540909,0,220,110
9103,gregers,bestavros,m,802,919-5707,bakersfield,vt,5441,m,n,50000,3.9998987,0,6600,0
9110,shim,eiron,f,631,889-5999,syosset,ny,11791,s,y,55000,4.272256,0,0,1000
9112,amalendu,veretennikov,f,201,771-6003,trenton,nj,8666,s,n,80000,2.34625,1000,0,0
9122,raid,levcopoulos,m,302,829-1880,wilmington,de,19893,m,y,15000,2.8818183,0,220,110
9132,seongyeol,iisaka,f,207,308-4418,bowdoinham,me,4008,s,n,65000,8.5,2850,0,0
9135,annette,delaune,f,856,372-5896,pompton lakes,nj,7442,s,n,15000,1.4,1000,0,0
9141,yarou,wyckof,m,347,778-7970,harriman,ny,10926,s,n,35000,4.1564026,0,0,0
9142,agnieszka,nutt,f,862,771-4443,oakland,nj,7436,s,n,15000,1.4,1000,0,0
9144,van,kranzdorf,f,302,949-3051,millsboro,de,19966,m,n,35000,4.2454550000000015,0,220,0
9145,vijaj,poulakidas,f,339,225-2068,fall river,ma,2723,s,n,25000,5.3,3575,0,0
9148,jongmoo,jorgensen,f,207,754-1195,bridgewater,me,4735,m,y,25000,8.5,0,5700,2850
9150,darryl,d''argence,f,410,540-2771,fulton,md,20759,m,n,30000,4.75,0,4800,0
9152,dekel,renous,m,202,548-8684,washington,dc,20599,m,y,70000,9.0,0,2740,1370
9156,faraz,hooman,f,203,469-1303,west hartford,t,6117,m,y,25000,5.0,0,24500,0
9157,bojana,mersmann,m,203,767-3227,woodstock valley,dct,6282,s,n,80000,5.0,12750,0,0
9159,nagavamsi,paddon,f,802,976-9461,north troy,vt,5859,s,y,30000,3.6019894999999997,3300,0,3300
9161,krzyszfof,witkowski,f,484,978-3618,harrisburg,pa,17122,s,y,60000,3.07,0,0,0
9162,dexter,sherrell,m,301,155-3510,baltimore,md,21261,m,n,15000,4.75,0,4800,0
9166,may,ashfield,f,302,353-8581,rockland,de,19732,s,y,55000,5.609091,110,0,110
9168,jianlin,perrier,f,802,130-5366,burlington,vt,5402,m,n,60000,4.1988535,0,6600,0
9169,kenn,rathsack,m,207,225-6532,deer isle,me,4627,m,n,55000,8.5,0,5700,0
9170,bostjan,ullmann,f,802,234-6553,east randolph,vt,5041,s,n,65000,4.298331,3300,0,0
9171,itai,mussehl,f,551,959-7188,bound brook,nj,8805,s,y,50000,1.873125,1000,0,1500
9176,antonino,commoner,m,603,682-1925,littleton,nh,3561,m,y,85000,0.0,0,0,0
9180,sandip,srivastava,m,443,736-1932,arton,md,21521,m,y,45000,4.75,0,4800,2400
9181,danny,felger,m,978,998-2795,dennis port,ma,2639,m,n,90000,5.3,0,7150,0
9182,shekar,timkovsky,f,201,340-9417,red bank,nj,7701,m,n,85000,2.4251041,0,2000,0
9184,aria,mackie,f,787,628-1756,roosevelt roads,pr,742,m,y,40000,0.0,0,0,0
9191,ladjel,stille,m,401,832-3700,adamsville,ri,2801,s,n,50000,0.0,0,0,0
9192,parviz,buy,f,939,958-7066,mayaguez,pr,682,m,n,20000,0.0,0,0,0
9193,ghislaine,sokolin,f,301,188-7397,forest hill,md,21050,s,y,10000,4.75,2400,0,2400
9195,hausi,wechsung,m,347,580-9103,walker valley,ny,12588,s,n,65000,4.330183,0,0,0
9196,sangkeun,clouatre,f,203,137-7073,quaker hill,t,6375,m,n,25000,5.0,0,24500,0
9206,patrik,nagase,m,339,454-6773,sagamore beach,ma,2562,m,y,70000,5.3,0,7150,1000
9207,cheryl,loiselle,m,610,566-8074,philadelphia,pa,19102,m,y,25000,3.07,0,0,0
9209,nevzat,pinzani,f,401,642-8963,pascoag,ri,2859,m,n,35000,0.0,0,0,0
9217,yida,hemerly,m,202,961-8770,washington,dc,20051,s,n,75000,9.0,1370,0,0
9223,suzanne,kero,m,207,198-2262,sorrento,me,4677,s,y,60000,8.5,2850,0,2850
9224,martii,ambriola,f,315,540-3358,staten island,ny,10303,m,y,95000,4.5039635,0,0,1000
9225,lothar,gurd,m,939,380-3382,barranquitas,pr,794,m,y,65000,0.0,0,0,0
9228,padhraic,brundage,m,202,983-2926,washington,dc,20041,m,y,75000,9.0,0,2740,1370
9229,liping,pedersen,m,518,261-2347,croghan,ny,13327,s,y,85000,4.446036299999999,0,0,1000
9238,wei,slobodova,f,401,632-3296,cranston,ri,2921,s,y,70000,0.0,0,0,0
9244,per,beraud,m,207,588-6999,portland,me,4124,m,n,40000,8.5,0,5700,0
9245,takeaki,giesl,f,202,767-6423,washington,dc,20033,m,y,85000,9.0,0,2740,1370
9248,elwyn,strevell,f,202,520-8697,washington,dc,20540,m,n,25000,7.875,0,2740,0
9259,wibke,adorni,f,201,908-8795,demarest,jn,7627,m,n,65000,2.1096876,0,2000,0
9261,hazim,zviran,m,203,444-4892,plymouth,ct,6782,s,n,95000,5.0,12750,0,0
9264,lurdes,weatherford,m,860,469-1516,fairfield,ct,6828,s,y,35000,5.0,12750,0,0
9267,jan,banach,f,802,478-6773,bethel,vt,5032,m,y,15000,3.6,0,6600,3300
9269,ashid,tomic,m,240,457-6939,oldtown,md,21555,m,n,65000,4.75,0,4800,0
9270,healfdene,wolfram,f,302,170-3431,new castle,de,19720,m,y,5000,2.2,0,220,110
9273,narisa,kuninobu,m,802,621-1528,bridport,vt,5734,m,y,30000,3.6019894999999997,0,6600,3300
9274,manindra,cejtlin,m,917,786-8018,wading river,ny,11792,m,y,40000,4.1853657,0,0,1000
9275,rory,papelis,m,603,870-4013,ashuelot,nh,3441,s,n,5000,0.0,0,0,0
9278,jamey,schwartzbauer,f,401,835-3053,tiverton,ri,2878,m,n,30000,0.0,0,0,0
9280,tarmo,state,m,603,285-8541,newbury,nh,3255,m,y,80000,0.0,0,0,0
9284,surata,mapelli,f,802,900-7719,jacksonville,vt,5342,m,n,60000,4.1988535,0,6600,0
9287,balanjaninath,chouraqui,f,276,806-9609,sterling,va,20164,s,y,10000,3.875,900,0,900
9292,dhaval,matzel,m,939,187-2079,san juan,pr,913,s,n,45000,0.0,0,0,0
9293,yosee,ingravallo,f,609,449-4222,deal,nj,7723,m,n,55000,1.9519792,0,2000,0
9294,iakovos,pelz,f,603,550-7791,rollinsford,nh,3869,s,y,10000,0.0,0,0,0
9296,juval,ritzmann,f,202,229-1095,washington,dc,20542,s,y,20000,6.75,1370,0,1370
9297,parimal,lapid,m,860,874-2511,old mystic,ct,6372,m,n,60000,5.0,0,24500,0
9307,alia,maraist,f,603,259-6665,lempster,nh,3605,s,n,100000,0.0,0,0,0
9309,dolores,large,m,570,617-2141,bear cdreek,pa,18602,m,n,15000,3.07,0,0,0
9313,ryszard,heydari,f,802,787-8776,south burlington,vt,5403,m,n,70000,4.397808,0,6600,0
9318,pratheep,holsheimer,f,401,548-7719,warwick,ri,2886,s,y,80000,0.0,0,0,0
9324,deoraj,luck,f,401,721-6029,westerly,ri,2891,m,n,70000,0.0,0,0,0
9345,keshab,wilm,m,207,845-6462,cape neddick,me,3902,m,y,65000,8.5,0,5700,2850
9351,felisa,welker,f,202,295-9465,washington,dc,20414,s,y,50000,9.0,1370,0,1370
9360,bishwaroop,ruffin,f,302,548-1025,wilmington,de,19896,m,y,55000,5.609091,0,20,110
9362,roel,boydens,m,401,566-6827,north providence,ri,2911,s,n,95000,0.0,0,0,0
9370,arne,gershon,m,401,158-9466,wakefield,ri,2879,s,n,15000,0.0,0,0,0
9374,jair,eliens,m,302,885-8460,georgetown,de,19947,m,y,65000,5.95,0,220***,110
9377,uli,binding,f,207,572-7653,vassalboro,me,4989,s,y,10000,4.5857663,2850,0,2850
9379,kenta,anjum,m,617,907-3198,boston,ma,2210,m,y,10000,5.3,0,7150,1000
9381,koki,scherf,m,401,142-8788,hope valley,ri,2832,s,y,20000,0.0,0,0,0
9383,liz,nemeti,f,609,203-5901,asbury,nj,8802,s,n,40000,1.7154167000000002,1000,0,0
9385,malcolm,schatz,f,202,120-7185,washington,dc,20051,s,n,95000,9.0,1370,0,0
9386,jeri,alterman,f,267,415-4162,west middlesex,pa,16159,m,n,45000,3.07,0,0,0
9387,tripatinder,plattner,f,802,675-1578,wells,vt,5774,m,n,100000,4.9946720000000004,0,6600,0
9390,devina,mcnaught,f,609,187-7065,tuckahoe,nj,8250,m,y,70000,2.1885417,0,2000,1500
9394,vijayshankar,sgarro,f,603,252-4227,greenfield,nh,3047,s,n,25000,0.0,0,0,0
9400,manindra,gyseghem,m,302,876-1305,wilmington,de,19896,s,n,100000,5.95,110,0,0
9402,kristy,sieferas,f,240,888-3381,westminster,md,21158,s,y,85000,4.75,2400,0,2400
9403,devindra,pehl,f,609,465-8909,whitehouse station,nj,8889,m,y,80000,2.34625,0,2000,1500
9406,catriel,buchter,m,908,800-4907,bernardsville,nj,7924,s,n,75000,2.2673959999999997,1000,0,0
9407,morten,cosoroaba,f,351,272-9689,west chop,ma,2573,s,n,20000,5.3,3575,0,0
9413,meenakshi,jonscher,f,717,893-8452,oakmont,pa,15139,s,n,20000,3.07,0,0,0
9417,niklaus,kanamori,m,339,466-3702,east brookfield,ma,1515,s,n,50000,5.3,3575,0,0
9418,nabih,edmondson,f,551,682-3283,sayreville,nj,8872,s,n,25000,1.4788542,1e000,0,0
9419,nickolas,layer,m,302,757-3377,seaford,de,19973,s,n,60000,5.95,110,0,0
9420,francisco,dopazo,m,802,439-7013,chelsea,vt,5038,m,y,30000,3.6019894999999997,0,6600,3300
9424,hamed,andaleon,f,603,552-7484,rochester,nh,3868,m,n,50000,0.0,0,0,0
9425,anish,d''auria,f,939,565-9364,arecibo,pr,613,s,y,70000,0.0,0,0,0
9428,jai,seguin,f,301,264-7971,pylesville,md,21132,s,n,65000,4.75,2400,0,0
9430,younwoo,akiyama,f,301,617-1601,fort george g meade,md,20755,s,y,40000,4.75,2400,0,2400
9433,moie,bolshov,m,610,322-4183,cassandra,pa,15925,m,y,70000,3.07,0,0,0
9434,moon,bengtsson,f,802,588-6518,brownsville,tv,5037,m,y,50000,3.9998987,0,6600,3300
9439,otomar,larus,f,302,641-2220,newark,de,19713,m,y,80000,5.95,0,202,110
9440,kaniaki,box,m,202,747-6797,washington,dc,20423,m,n,40000,9.0,0,2740,0
9453,vials,strausfeld,m,802,361-3845,eden mills,vt,5653,m,n,5000,3.6,0,6600,0
9454,lech,staveren,f,215,793-6907,stroudsburg,pa,18360,m,n,100000,3.07,0,0,0
9455,johan,motoki,f,401,135-5917,saunderstown,ri,2874,m,y,15000,0.0,0,0,0
9457,arnulf,bazire,f,908,115-1472,irvington,nj,7111,s,n,20000,1.4,1000,0,0
