tno,fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
5175,Olympia,Rosin,M,252,463-7991,BRISTOL,RI,2809,M,N,70000,0.0,0,0,0
5180,Luuk,Dilger,F,401,919-8918,WEST KINGSTON,RI,2892,M,Y,15000,0.0,0,0,0
5184,Athar,Dana,F,401,422-7629,PROVIDENCE,RI,2901,S,Y,20000,0.0,0,0,0
5185,Marek,Casaubieilh,F,781,252-8444,NANTUCKET,MA,2554,S,N,80000,5.3,3575,0,0
5187,Sergui,Subramanya,F,401,219-8302,PROVIDENCE,RI,2903,M,Y,45000,0.0,0,0,0
5190,Mahadev,Schiefer,F,617,323-8286,SPRINGFIELD,MA,1133,S,N,30000,5.3,3575,0,0
5204,Norival,Derks,M,802,697-7285,GROTON,VT,5046,M,N,60000,4.1988535,0,6600,0
5206,Marwan,Sylvan,M,603,473-8272,DUNBARTON,NH,3046,S,Y,10000,0.0,0,0,0
5209,Costantine,Duc,M,207,946-2180,HEBRON,ME,4238,S,Y,45000,8.5,2850,0,2850
5218,Elisabeth,Slysz,F,401,237-3033,NEWPORT,RI,2841,M,N,25000,0.0,0,0,0
5219,Takehiro,Popken,M,603,354-1504,DURHAM,NH,3824,M,Y,30000,0.0,0,0,0
5224,Hilan,Rubsam,F,939,579-3554,PONCE,PR,728,M,Y,85000,0.0,0,0,0
5257,Fatemeh,Scedorov,F,802,308-8301,RANDOLPH,VT,5060,M,N,85000,4.69624,0,6600,0
5262,Alun,Nota,F,617,415-5828,GREEN HARBOR,MA,2041,M,Y,35000,5.3,0,7150,1000
5267,Joonoo,Heijenga,F,802,284-8473,SOUTH RYEGATE,VT,5069,M,N,15000,3.6,0,6600,0
5281,Yibin,America,F,617,890-4383,DEERFIELD,MA,1342,M,N,5000,5.3,0,7150,0
5282,Youngbae,Scheidler,M,603,165-2211,SOUTH SUTTON,NH,3273,M,Y,85000,0.0,0,0,0
5284,Odette,Aluru,M,207,106-9919,CHEBEAGUE ISLAND,ME,4017,S,Y,15000,6.9580293000000015,2850,0,2850
5295,Ponnarasu,Murashita,F,603,248-1007,GLEN,NH,3838,M,Y,40000,0.0,0,0,0
5297,Wijesuriya,Orgass,F,207,378-9364,JONESBORO,ME,4648,S,Y,50000,8.5,2850,0,2850
5307,Horace,Chandhok,F,787,794-3082,SAN JUAN,PR,902,S,Y,35000,0.0,0,0,0
5314,Fereidoon,Salustowicz,M,781,404-7354,HEATH,MA,1346,M,Y,80000,5.3,0,7150,1000
5319,Lorinda,Tomii,F,603,554-2788,GOFFSTOWN,NH,3045,S,Y,10000,0.0,0,0,0
5322,Avner,Taghva,F,406,825-1188,BOYLSTON,MA,0,S,Y,55000,6.9,1900,0,1900
5323,Hafedh,Lupu,M,973,505-9351,BOYLSTON,NJ,0,S,Y,5000,1.4,1000,0,1500
5324,Yoshifumi,Pokrovskii,M,712,475-4668,BOYLSTON,MA,0,S,N,15000,2.479763,40,0,0
5325,Carma,Czaja,F,857,876-4704,BOYLSTON,MA,0,M,N,100000,5.3,0,7150,0
5326,Asser,Wijk,F,504,260-8812,METAIRIE,LA,0,M,Y,80000,6.0,0,9000,1000
5327,Hemang,Kreveld,F,980,704-1016,CRESTON,NC,0,M,Y,15000,6.047202599999999,0,6600,3300
5328,Hamilton,Bentzien,M,210,669-2776,SAN JUAN,TX,0,S,N,25000,0.0,0,0,0
5332,Rajaraman,Czezowski,M,207,924-9382,TEMPLE,ME,4984,M,Y,20000,8.5,0,5700,2850
5337,Loic,Brookson,F,857,528-9156,READING,MA,1867,S,Y,20000,5.3,3575,0,1000
5340,Sajoong,Giroux,F,603,768-6233,ANTRIM,NH,3440,M,N,25000,0.0,0,0,0
5349,Guoping,Deminet,F,787,390-9973,CAROLINA,PR,979,S,Y,75000,0.0,0,0,0
5354,Esti,Giarratana,F,207,174-9514,WESLEY,ME,4686,S,Y,55000,8.5,2850,0,2850
5356,Manikya,Putzolu,M,401,660-8168,HARMONY,RI,2829,M,Y,55000,0.0,0,0,0
5367,Yehia,Nanard,F,939,372-5218,CATANO,PR,962,M,N,90000,0.0,0,0,0
5368,Shigeaki,Birch,M,207,342-9991,EDDINGTON,ME,4428,M,Y,55000,8.5,0,5700,2850
5376,Irmtraut,Clasen,F,603,977-9474,KEENE,NH,3435,M,N,75000,0.0,0,0,0
5381,Bostjan,Franzblau,F,617,276-1107,SOUTHBRIDGE,MA,1550,S,Y,35000,5.3,3575,0,1000
5386,Martina,Bogliolo,F,508,435-5052,RAYNHAM,MA,2767,M,N,10000,5.3,0,7150,0
5392,Meir,Jousselin,M,939,288-5852,CAROLINA,PR,984,M,N,40000,0.0,0,0,0
5395,Heikki,Burroughs,F,207,305-6676,EASTPORT,ME,4631,M,N,5000,2.2135036,0,5700,0
5399,Ronghao,Koyama,F,401,728-4251,WARWICK,RI,2887,M,N,95000,0.0,0,0,0
5406,Gift,Wachs,M,857,149-3318,SHUTESBURY,MA,1072,M,N,5000,5.3,0,7150,0
5418,Pae,Pietracaprina,F,802,166-2477,TOPSHAM,VT,5076,S,Y,90000,4.7957172,3300,0,3300
5439,Soummya,Kornyak,M,508,146-2681,JAMAICA PLAIN,MA,2130,M,N,85000,5.3,0,7150,0
5446,Imre,Noot,F,787,708-5419,QUEBRADILLAS,PR,678,S,N,45000,0.0,0,0,0
5470,Takaharu,Bartschi,F,603,763-5850,EAST HAMPSTEAD,NH,3826,M,Y,35000,0.0,0,0,0
5473,Nelma,Cadogan,F,207,120-6571,RAYMOND,ME,4071,M,Y,90000,8.5,0,5700,2850
5482,Sangeeta,Dew,M,207,548-8188,LAMBERT LAKE,ME,4454,S,Y,70000,8.5,2850,0,2850
5494,Mitchell,Duran,M,787,241-9918,LAS MARIAS,PR,670,S,N,35000,0.0,0,0,0
5496,Gurudatta,Polupanov,F,787,634-7838,GUAYNABO,PR,966,M,Y,20000,0.0,0,0,0
5498,Hoi,Kandogan,F,978,302-3883,PETERSHAM,MA,1366,M,N,45000,5.3,0,7150,0
5501,Friedemann,Berges,F,978,173-4404,BRAINTREE,MA,2184,S,N,10000,5.3,3575,0,0
5503,Gurushankar,Agostini,F,207,665-8178,HULLS COVE,ME,4644,M,N,35000,8.5,0,5700,0
5511,Bon,Reddi,F,401,561-9515,PROVIDENCE,RI,2908,M,N,70000,0.0,0,0,0
5544,Ingemar,Ang,M,401,400-6962,CUMBERLAND,RI,2864,S,N,45000,0.0,0,0,0
5548,Manica,Nishanov,M,207,702-1747,SEBAGO,ME,4029,S,Y,55000,8.5,2850,0,2850
5563,Garimella,McCluskey,M,401,981-8687,NORTH SMITHFIELD,RI,2896,M,N,5000,0.0,0,0,0
5568,Ronit,Spenke,M,939,801-8889,CAROLINA,PR,979,M,N,80000,0.0,0,0,0
5569,Toshitsugu,Flowers,F,787,962-5869,MOCA,PR,676,S,Y,40000,0.0,0,0,0
5570,Nazanin,Reed,F,401,759-3363,PROVIDENCE,RI,2909,M,N,45000,0.0,0,0,0
5571,Dhabaleswar,Pettorossi,F,787,380-5930,CEIBA,PR,735,S,N,70000,0.0,0,0,0
5587,Gudrun,Bahk,M,603,974-7106,NASHUA,NH,3062,S,Y,95000,0.0,0,0,0
5590,Yezdezard,Rathonyi,M,603,418-5151,BARTLETT,NH,3812,M,N,90000,0.0,0,0,0
5600,Ugis,Reggia,M,978,728-5414,LYNN,MA,1903,M,N,85000,5.3,0,7150,0
5631,Rohit,Brochard,zF,401,838-3046,WYOMING,RI,2898,S,Y,20000,0.0,0,0,0
5638,Egbert,Mukaidono,M,603,591-7064,HENNIKER,NH,3242,M,Y,50000,0.0,0,0,0
5650,Eunsam,Serre,M,787,503-7681,MAYAGUEZ,PR,682,M,N,35000,0.0,0,0,0
5653,Huifen,Vrajitoru,M,774,504-1285,SOUTH YARMOUTH,MA,2664,M,Y,20000,5.3,0,7150,1000
5670,Gaid,Koutny,F,351,162-7087,GARDNER,MA,1440,S,Y,70000,5.3,3575,0,1000
5680,Nihar,Monnard,M,351,901-8704,CAMBRIDGE,MA,2142,S,N,35000,5.3,3575,0,0
5684,Krishnan,Widera,M,857,644-9133,CUMMINGTON,MA,1026,S,Y,100000,5.3,3575,0,1000
5688,Pentti,Mittra,F,207,808-5962,MECHANIC FALLS,ME,4256,S,Y,20000,8.5,2850,0,2850
5690,Davood,Chvatal,M,939,393-2454,TRUJILLO ALTO,PR,976,M,N,45000,0.0,0,0,0
5709,Douadi,Almasi,F,351,236-5644,HUBBARDSTON,MA,1452,M,N,10000,5.3,0,7150,0
5712,Satoshi,Widmer,M,787,402-6973,GUAYAMA,PR,785,S,Y,25000,0.0,0,0,0
5717,Harumi,Clint,M,939,530-7177,LARES,PR,669,S,Y,20000,0.0,0,0,0
5738,Vagan,Gudeman,M,939,224-9733,SAN JUAN,PR,0,0,N,25000,0.0,0,0,0
5756,Francky,Berrada,F,207,113-3079,DENNYSVILLE,ME,4628,S,Y,15000,6.9580293000000015,2850,0,2850
5762,Benn,Anson,F,351,793-9975,WENDELL,MA,1379,S,N,5000,5.3,3575,0,0
5769,Licheng,Hagemann,F,207,304-9181,FREEPORT,ME,4034,S,N,100000,8.5,2850,0,0
5772,Parto,Chelegatski,M,787,242-2287,SAN JUAN,PR,911,S,N,100000,0.0,0,0,0
5773,Yih,Garratt,F,401,273-2066,ADAMSVILLE,RI,2801,M,N,95000,0.0,0,0,0
5776,Taiichi,Voorhoeve,M,603,887-7196,WEST OSSIPEE,NH,3890,M,Y,50000,0.0,0,0,0
5783,Nimish,Suomi,F,401,819-7844,PROVIDENCE,RI,2905,M,Y,100000,0.0,0,0,0
5794,Kati,Smallbone,M,939,540-2733,CIALES,PR,638,S,N,70000,0.0,0,0,0
5821,Diomidis,Arent,F,351,621-1324,GILL,MA,1354,M,Y,20000,5.3,0,7150,1000
5824,Gesualdo,Easwarakumar,M,781,737-3080,ANDOVER,MA,1810,M,N,50000,5.3,0,7150,0
5828,Kien,McCluskey,F,774,108-8565,WAKEFIELD,MA,1880,M,Y,10000,5.3,0,7150,1000
5840,Sanping,Kroon,F,401,808-8916,JAMESTOWN,RI,2835,M,Y,60000,0.0,0,0,0
5848,Surapol,Proskurowski,F,617,770-2697,CARVER,MA,2330,M,N,40000,5.3,0,7150,0
5855,Kazuya,Blumrich,F,339,313-6835,LITTLETON,MA,1460,M,N,20000,5.3,0,7150,0
5864,Gwang,Roelofsen,M,401,338-5778,MIDDLETOWN,RI,2842,M,N,80000,0.0,0,0,0
5867,Sahibsingh,Reisfelder,F,603,616-7363,WEARE,NH,3281,M,N,50000,0.0,0,0,0
5874,Nadia,Chenoweth,F,787,809-3252,CAGUAS,PR,725,M,N,70000,0.0,0,0,0
5880,Ivan,Windeknecht,M,207,413-2561,PERRY,ME,4667,M,N,65000,8.5,0,5700,0
5890,Gulrukh,Herity,M,603,849-6768,DUNBARTON,NH,3046,M,Y,45000,0.0,0,0,0
5901,Manuel,Chvalosky,F,401,815-8029,JAMESTOWN,RI,2835,S,Y,10000,0.0,0,0,0
5929,Changyuan,Souquieres,F,939,365-4390,OROCOVIS,PR,720,S,N,75000,0.0,0,0,0
5930,Surjatini,Ruano,M,401,989-3996,CRANSTON,RI,2920,M,N,90000,0.0,0,0,0
5944,Bernold,Reddi,M,939,213-9173,MAYAGUEZ,PR,682,M,Y,100000,0.0,0,0,0
5959,Venkata,Colombet,F,413,493-5725,LYNN,MA,1910,M,N,20000,5.3,0,7150,0
5963,Hubertus,Tulley,M,857,743-6360,WESTPORT,MA,2790,S,Y,25000,5.3,3575,0,1000
5971,Frances,Maccabe,F,401,174-4201,TIVERTON,RI,2878,S,N,25000,0.0,0,0,0
5980,Serenella,Khayat,F,603,438-1846,GLENCLIFF,NH,3238,S,Y,10000,0.0,0,0,0
5987,Grigore,Lidinsky,M,603,421-9290,BETHLEHEM,NH,3574,M,Y,90000,0.0,0,0,0
5997,Epaminondas,Uellner,F,787,322-9797,UTUADO,PR,641,M,Y,25000,0.0,0,0,0
5998,Alfons,Getfert,F,603,225-8283,MARLBOROUGH,NH,3455,M,Y,10000,0.0,0,0,0
6001,Yoshikane,Otterbein,F,207,729-1832,WALLAGRASS,ME,0,M,N,40000,8.5,0,700,0
6006,Weifeng,Alberdi,F,603,500-5302,MADISON,NH,3849,M,N,10000,0.0,0,0,0
6019,Muffy,Basarab,M,207,452-5859,SOUTH BERWICK,ME,3908,M,Y,30000,8.5,0,5700,2850
6020,Rogelio,Flotzinger,M,207,811-3074,EAST PARSONSFIELD,ME,4028,M,Y,20000,8.5,0,5700,2850
6036,Lucien,Musin,M,207,184-6772,EUSTIS,ME,4936,M,N,55000,8.5,0,5700,0
6038,Kazuhito,Marquard,M,802,223-6684,EAST RANDOLPH,VT,5041,M,N,45000,3.9004214,0,6600,0
6051,Tyler,Weiland,F,401,883-8087,CAROLINA,RI,2812,S,Y,85000,0.0,0,0,0
6054,Shigeyuki,Minakawa,F,207,764-3909,ALFRED,ME,4002,M,Y,20000,8.5,0,5700,2850
6088,Shyue,McMahan,M,787,432-3281,FORT BUCHANAN,PR,934,S,Y,65000,0.0,0,0,0
6145,Minsuk,Pacholski,F,774,880-2299,JAMAICA PLAIN,MA,2130,S,N,10000,5.3,3575,0,0
6148,Xiaodong,Bina,M,802,317-7062,NORWICH,VT,5055,M,Y,55000,4.099376,0,6600,3300
6160,Venkatesan,Bugaenko,M,207,685-4805,SAINT FRANCIS,ME,4774,S,Y,20000,8.5,2850,0,2850
6174,Aleksey,Soceanu,M,207,923-8662,JEFFERSON,ME,4348,S,N,60000,8.5,2850,0,0
6210,Alanoly,Facello,M,802,918-9679,HARTFORD,VT,5047,S,Y,15000,3.6,3300,0,3300
6254,Duane,Denti,F,508,226-8208,EAST LONGMEADOW,MA,1028,M,N,20000,5.3,0,7150,0
6270,Hidefumi,Pleser,F,603,907-4721,SOUTH SUTTON,NH,3273,S,N,35000,0.0,0,0,0
6276,Alselm,Sanghavi,F,207,784-5935,PORTLAND,ME,4124,M,N,35000,8.5,0,5700,0
6280,Reg,Canon,F,802,340-7387,RANDOLPH,VT,5060,M,N,70000,4.397808,0,6600,0
6289,Wiebe,Fahringer,F,339,743-2294,LYNN,MA,1904,S,Y,40000,5.3,3575,0,1000
6297,Yukari,Terrel,F,802,907-9417,TAcFTSVILLE,VT,5073,S,Y,65000,4.298331,3300,0,3300
6299,Patrizia,Walinsky,M,939,594-4845,YAUCO,PR,698,M,N,60000,0.0,0,0,0
6322,Weicheng,Usha,M,207,126-6666,TREVETT,ME,4571,M,Y,30000,8.5,0,5700,2850
6331,Chander,Swoboda,F,939,547-8500,MOROVIS,PR,687,M,N,35000,0.0,0,0,0
6347,Steven,Kamoun,M,351,730-8648,BOSTON,MA,2113,M,Y,85000,5.3,0,7150,1000
6352,Sunder,Lettang,F,603,307-7963,ASHUELOT,NH,3441,S,Y,65000,0.0,0,0,0
6356,Valeska,Murai,F,207,610-2464,CLAYTON LAKE,ME,4737,M,Y,65000,8.5,0,5700,2850
6358,Tzilla,Koshino,M,207,639-3613,SEAL HARBOR,ME,4675,S,N,60000,8.5,2850,0,0
6364,Sumiyasu,Zschoche,F,603,257-9953,RYE,NH,3870,M,N,80000,0.0,0,0,0
6374,Qiong,Assadi,M,781,934-6520,NORTH EASTON,MA,2356,M,N,85000,5.3,0,7150,0
6377,Phobe,Ying,F,774,197-2822,ROCHDALE,MA,1542,S,Y,60000,5.3,3575,0,1000
6386,Kirsty,Insfran,F,401,450-4105,PORTSMOUTH,RI,2871,M,N,90000,0.0,0,0,0
6390,Parimala,Brockman,F,351,554-4967,BELLINGHAM,MA,2019,M,Y,40000,5.3,0,7150,1000
6392,Behnaam,Calude,F,401,110-6018,WESTERLY,RI,2891,M,Y,35000,0.0,0,0,0
6399,Chienhua,Zisman,M,401,387-3187,HARRISVILLE,RI,2830,S,Y,60000,0.0,0,0,0
6423,Jamie,Ahrenberg,M,978,398-8462,ACTON,MA,1720,M,N,70000,5.3,0,7150,0
6451,Etienne,Olagunju,F,603,268-7354,WEST LEBANON,NH,3784,M,Y,70000,0.0,0,0,0
6455,Alean,Jumpertz,M,939,132-6147,LA PLATA,PR,786,S,N,15000,0.0,0,0,0
6461,Aarron,Rodier,M,401,560-2733,FISKEVILLE,RI,2823,S,Y,90000,0.0,0,0,0
6471,Eunsam,Wallenborn,M,401,474-2525,TIVERTON,RI,2878,M,Y,60000,0.0,0,0,0
6483,Takashige,Gimarc,M,401,302-7233,PROVIDENCE,RI,2908,M,Y,20000,0.0,0,0,0
6493,Edison,Smotroff,M,787,992-4395,BOQUERON,PR,622,M,N,45000,0.0,0,0,0
6494,Oris,Luth,M,603,904-5258,CHARLESTOWN,NH,0,M,Y,35000,0.0,0,0,0
6514,Chittur,Meilijson,M,401,693-6318,FOSTER,RI,2825,S,Y,30000,0.0,0,0,0
6530,Martijn,Calvi,F,603,530-9280,WINNISQUAM,NH,3289,M,Y,45000,0.0,0,0,0
6534,Chyuan,Powers,M,939,888-3672,SAN JUAN,PR,907,S,N,25000,0.0,0,0,0
6552,Bevin,Orphanoudakis,F,939,806-7536,LOIZA,PR,772,S,Y,5000,0.0,0,0,0
6566,Huaiyuan,Leifker,M,207,468-2871,WESTBROOK,ME,4092,M,N,90000,8.5,0,5700,0
6596,Bodo,Kadous,M,603,626-2239,THORNTON,NH,3285,S,Y,20000,0.0,0,0,0
6622,Orran,Yamnitsky,M,401,152-3091,WAKEFIELD,RI,2880,M,N,45000,0.0,0,0,0
6640,Aiqin,Faustini,M,207,704-1044,SOUTH PORTLAND,ME,4106,S,N,95000,8.5,2850,0,0
6647,Eddi,Konomi,F,787,640-7942,SAN JUAN,PR,913,M,Y,55000,0.0,0,0,0
6648,Hidetsune,Mutzel,M,781,710-9116,LOWELL,MA,1850,M,N,20000,5.3,0,7150,0
6658,Fadila,Genssler,F,603,625-1881,PORTSMOUTH,NH,3801,M,N,80000,0.0,0,0,0
6663,Khurram,Bertelsen,F,401,688-4341,PROVIDENCE,RI,2909,S,Y,80000,0.0,0,0,0
6672,Sajjad,Hiraishi,F,401,968-4420,EXETER,RI,2822,S,Y,20000,0.0,0,0,0
6687,Ioana,Patkar,F,207,555-1582,ANSON,ME,4911,S,Y,10000,4.5857663,2850,0,2850
6700,Hirochika,Caticha,F,401,496-1849,PROVIDENCE,RI,2912,M,N,80000,0.0,0,0,0
6701,Loyce,Eyrolle,F,787,305-7097,CAGUAS,PR,726,S,N,95000,0.0,0,0,0
6703,Sebastien,Carla,F,603,179-5744,JAFFREY,NH,3452,S,Y,15000,0.0,0,0,0
6765,Xiangyu,Dssouli,F,207,635-8527,WEST BOOTHBAY HARBOR,ME,4575,S,Y,40000,8.5,2850,0,2850
6766,Zohra,Beetem,F,207,636-3721,ROCKLAND,ME,4841,M,N,95000,8.5,0,5700,0
6785,Tokuji,Griwodz,M,401,760-4455,WARREN,RI,2885,S,Y,15000,0.0,0,0,0
6787,Subhodev,Seiler,F,617,295-6611,AMHERST,MA,1003,M,Y,75000,5.3,0,7150,1000
6790,Nobukazu,Nyrup,F,787,636-4985,SAN JUAN,PR,930,S,N,10000,0.0,0,0,0
6792,Kazuhito,Leenaerts,M,603,659-9784,PIKE,NH,3780,M,Y,70000,0.0,0,0,0
6805,Octavio,Krackhardt,F,939,724-4078,SAINT JUST,PR,978,S,N,50000,0.0,0,0,0
6807,Kuorong,Seibert,M,401,307-5019,PORTSMOUTH,RI,2871,M,N,70000,0.0,0,0,0
6822,Iakovos,Wiering,F,787,390-6886,ANASCO,PR,610,S,Y,25000,0.0,0,0,0
6825,Dayne,Hegner,M,774,485-4952,FRAMINGHAM,MA,1705,M,N,35000,5.3,0,7150,0
6827,Prasan,Bierman,M,939,452-6596,RIO BLANCO,PR,744,M,N,75000,0.0,0,0,0
6847,Arjen,Lapez,M,781,351-2259,BECKET,MA,1223,M,Y,20000,5.3,0,7150,1000
6889,Sakae,Koschke,M,787,444-1681,AGUADA,PR,602,S,Y,35000,0.0,0,0,0
6893,Mikey,Budzinski,F,401,405-5945,GREENVILLE,RI,2828,M,Y,10000,0.0,0,0,0
6910,Xiaobo,Nierstrasz,F,939,137-7950,GURABO,PR,778,M,Y,45000,0.0,0,0,0
6918,Tsang,Kapralski,M,207,928-9694,MEDWAY,ME,4460,S,N,30000,8.5,2850,0,0
6921,Yonghun,Pole,M,207,249-4850,MEDWAY,ME,4460,S,N,5000,2.2135036,2850,0,0
6923,Piet,Hohler,F,787,682-6347,PATILLAS,PR,723,M,Y,45000,0.0,0,0,0
6945,Billie,Ramsak,M,401,644-8220,CAROLINA,RI,2812,M,Y,20000,0.0,0,0,0
6949,Jackson,Erde,M,781,762-4042,EAST LONGMEADOW,MA,1028,M,Y,30000,5.3,0,7150,1000
6959,Corin,Board,F,787,982-8249,TRUJILLO ALTO,PR,977,M,Y,55000,0.0,0,0,0
6960,Yutai,Gregoire,M,207,901-5157,BROOKTON,ME,4413,S,N,25000,8.5,2850,0,0
6974,Kayoko,Lennartson,F,351,664-6177,GILL,MA,1354,M,Y,40000,5.3,0,7150,1000
6983,Saroja,Demeyer,F,339,777-2599,NEWBURYPORT,MA,1950,S,N,70000,5.3,3575,0,0
6992,Harngdar,N''Dong,F,401,720-4205,WEST GREENWICH,RI,2817,S,N,5000,0.0,0,0,0
7020,Jian,Devroye,M,508,648-5186,NORTH CHATHAM,MA,2650,S,N,30000,5.3,3575,0,0
7033,Debra,Gertz,F,207,538-7269,PENOBSCOT,ME,4476,M,Y,75000,8.5,0,5700,2850
7044,Maryann,Arz,F,603,545-5022,HOLLIS,NH,3049,M,N,65000,0.0,0,0,0
7046,Thodoros,Yuguchi,M,401,869-9545,HOPE,RI,2831,S,N,45000,0.0,0,0,0
7047,Yanis,Kagiwada,F,802,665-8731,MC INDOE FALLS,VT,5050,S,Y,40000,3.800944,3300,0,3300
7056,Eduardo,Clack,F,401,493-1950,PROVIDENCE,RI,2904,S,Y,10000,0.0,0,0,0
7057,Kincho,Unni,M,787,605-2450,SAN JUAN,PR,975,S,Y,30000,0.0,0,0,0
7076,Limin,McKeague,M,603,703-6724,GEORGES MILLS,NH,3751,M,N,10000,0.0,0,0,0
7085,Cohavit,Wolpe,F,413,454-9798,GROTON,MA,1471,M,Y,50000,5.3,0,7150,1000
7099,Masahisa,Wile,F,207,488-9600,ISLESFORD,ME,4646,M,Y,65000,8.5,0,5700,2850
7134,Terrye,Plus,F,939,985-2961,CASTANER,PR,631,S,Y,75000,0.0,0,0,0
7135,Debabrata,Dickey,M,939,698-2092,BAYAMON,PR,959,M,N,65000,0.0,0,0,0
7170,Toyohisa,Martindale,F,207,598-7841,EAST DIXFIELD,ME,4227,M,N,75000,8.5,0,5700,0
7173,ShouHan,Kapp,F,401,346-4002,HARMONY,RI,2829,S,Y,35000,0.0,0,0,0
7175,Sumant,Kornacker,F,781,218-6854,EAST MANSFIELD,MA,2031,S,N,65000,5.3,3575,0,0
7181,Moheb,Riguzzi,M,857,854-9272,FAYVILLE,MA,1745,M,Y,100000,5.3,0,7150,1000
7193,Gesine,Tomii,M,339,401-8697,WEST TOWNSEND,MA,1474,S,Y,25000,5.3,3575,0,1000
7195,Tamas,Nouali,M,207,182-6465,EAST VASSALBORO,ME,4935,M,Y,65000,8.5,0,5700,2850
7199,Lev,Hemerly,F,207,466-7286,SAINT AGATHA,ME,4772,M,N,55000,8.5,0,5700,0
7204,Susana,Dani,F,603,780-5665,EPPING,NH,3042,S,Y,25000,0.0,0,0,0
7205,Dian,Ruano,M,939,573-5567,PUERTO REAL,PR,740,M,N,15000,0.0,0,0,0
7210,Folco,Lenowitz,M,774,503-4640,CHICOPEE,MA,1014,S,N,95000,5.3,3575,0,0
7224,0,Lazensky,F,207,252-9739,SURRY,ME,4684,M,Y,30000,8.5,0,5700,2850
7228,Hyuncheol,Drenth,M,207,834-2243,CANTON,ME,4221,M,N,65000,8.5,0,5700,0
7240,Mana,Vaananen,F,508,408-7723,GROVELAND,MA,1834,M,N,45000,5.3,0,7150,0
7275,Xuan,Mitsuhashi,M,939,840-5731,BAYAMON,PR,959,S,Y,85000,0.0,0,0,0
7305,Shichao,Aimeur,F,401,558-1023,NEWPORT,RI,2840,S,Y,70000,0.0,0,0,0
7308,Cornelis,Skeel,F,351,510-2234,BOSTON,MA,2109,S,N,65000,5.3,3575,0,0
7312,Setsuo,Leifert,M,617,757-7901,BUZZARDS BAY,MA,2542,S,N,20000,5.3,3575,0,0
7326,Halina,Thagard,F,603,293-8267,CENTER SANDWICH,NH,3227,M,Y,55000,0.0,empty,0,0
7332,Francisco,Simone,M,603,905-2568,EAST HAMPSTEAD,NH,3826,S,N,45000,0.0,0,0,0
7335,Aiqin,Falmagne,M,603,256-8147,CORNISH,NH,3745,M,Y,80000,0.0,0,0,0
7343,Johanne,Vrijer,F,603,993-8148,BENNINGTON,NH,3442,M,Y,40000,0.0,0,0,0
7362,Natalia,Tomer,M,413,147-9589,BOSTON,MA,2205,S,N,85000,5.3,3575,0,0
7383,Omid,Quinke,M,603,564-8947,SUGAR HILL,NH,3586,S,N,75000,0.0,0,0,0
7386,Junjie,Bamford,M,207,381-3387,EAST ANDOVER,ME,4226,M,N,25000,8.5,0,5700,0
7409,Jianxiu,Burston,M,401,795-2341,BRADFORD,RI,2808,S,Y,50000,0.0,0,0,0
7425,Elad,Quackenbush,M,603,542-2463,MARLBOROUGH,NH,3455,S,Y,25000,0.0,0,0,0
7429,Kasidit,Verspoor,M,802,400-4990,RANDOLPH CENTER,VT,5061,M,Y,85000,4.69624,0,6600,3300
7439,Shichao,Carrier,F,787,456-2298,MAUNABO,PR,707,M,Y,70000,0.0,0,0,0
7453,Yogesh,Weedman,M,207,985-4732,WEST KENNEBUNK,ME,4094,S,N,15000,6.9580293000000015,2850,0,0
7457,Yariv,Amaldi,M,603,252-9592,TILTON,NH,3299,S,N,70000,0.0,0,0,0
7462,Refael,Konuma,F,978,851-4454,SPRINGFIELD,MA,1108,S,N,55000,5.3,3575,0,0
7475,Saddek,Brune,M,339,159-2009,BROCKTON,MA,2303,M,Y,15000,5.3,0,7150,1000
7486,0,Biros,F,207,985-1939,LIMINGTON,ME,4049,S,N,25000,8.5,2850,0,0
7492,Hafeda,Shanblatt,M,781,250-6706,WHITE HORSE BEACH,MA,2381,M,Y,75000,5.3,0,7150,1000
7494,Alastair,Halker,M,603,282-2957,ORFORD,NH,3777,M,N,5000,0.0,0,0,0
7503,Changguan,Felgentreu,M,939,992-3762,CATANO,PR,963,M,Y,95000,0.0,empty,0,0
7515,Niranjan,Dullman,M,802,241-4348,SOUTH WOODSTOCK,VT,5071,M,N,65000,4.298331,0,6600,0
7520,Khodi,Chikalov,M,207,830-7481,PORTER,ME,4068,S,Y,35000,8.5,2850,0,2850
7522,Wijnand,Rahman,empty,939,100-4102,SAN JUAN,PR,935,S,Y,45000,0.0,0,0,0
7523,Xiadong,Rinn,F,603,370-9728,PITTSFIELD,NH,3263,M,Y,30000,0.0,0,0,0
7528,Devindra,Dusse,F,939,172-1935,TOA BAJA,PR,951,M,N,20000,0.0,0,0,0
7566,Mattias,Mukouchi,F,401,461-8750,PROVIDENCE,RI,2940,S,N,100000,0.0,0,0,0
7567,Eckhard,Lonchamp,M,401,271-1941,CHARLESTOWN,RI,2813,S,N,95000,0.0,0,0,0
7574,Fehmina,Slosberg,M,603,554-6855,NEWTON JUNCTION,NH,3859,S,Y,95000,0.0,0,0,0
7585,Annja,Gulak,F,603,402-9237,EAST HAMPSTEAD,NH,3826,M,N,5000,0.0,0,0,0
7595,Darel,Staggers,F,603,862-9439,GLENCLIFF,NH,3238,S,Y,10000,0.0,0,0,0
