index,fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
27941,hanne,oeltjen,f,848,347-5284,emerson,nj,7630,m,y,55000,1.9519792,0,2000,1500
27948,zubair,sherrell,m,207,876-8438,corinna,me,4928,s,y,90000,8.5,2850,0,2850
27951,salil,lavecchia,m,939,489-6486,cayey,pr,736,s,n,45000,0.0,0,0,0
27960,camilo,prado,f,802,989-6149,websterville,vt,5678,m,n,5000,3.6,0,6600,0
27963,nir,penberthy,f,939,366-6163,ponce,pr,732,s,y,45000,0.0,0,0,0
27969,kitty,takaki,m,857,668-5236,lenox,ma,1240,s,y,40000,5.3,3575,0,1000
27970,hillol,welinder,f,939,587-6136,rio grande,pr,745,s,n,80000,0.0,0,0,0
27972,vaidy,krishnan,f,603,542-8663,west peterborough,nh,3468,m,y,40000,0.0,0,0,0
27976,didir,skaar,f,401,373-1766,westerly,ri,2891,s,n,25000,0.0,0,0,0
27977,kazuyo,maskas,f,207,864-7870,boothbay,me,4537,s,n,25000,8.5,2850,0,0
27978,ingbert,schank,m,732,147-5801,caldwell,nj,7006,s,y,15000,1.4,1000,0,1500
27982,jarir,worland,m,401,941-4462,cranston,ri,2910,m,n,30000,0.0,0,0,0
27986,pangfeng,dafa,f,814,256-2347,perkasie,pa,18944,m,n,90000,3.07,0,0,0
27988,jocob,lamsweerde,m,401,258-4396,north kingstown,ri,2854,s,y,100000,0.0,0,0,0
27993,rudolph,flowers,f,631,733-4498,hogansburg,ny,13655,s,y,70000,4.359146,0,0,1000
27994,bai,sugawara,m,207,214-3259,burnham,me,4922,m,y,55000,8.5,0,5700,2850
27995,jianming,leask,f,862,553-5937,dunellen,nj,8812,m,n,25000,1.4788542,0,2000,0
28025,rachelle,knapik,f,802,310-1267,plainfield,vt,5667,m,y,45000,3.9004214,0,6600,3300
28028,nishit,blokdijk,f,860,517-6681,watertown,ct,6795,s,y,75000,5.0,12750,0,0
28029,asbjorn,gerla,m,716,254-7340,sangerfield,ny,13455,m,n,50000,4.243293,0,0,0
28031,bharathi,lorch,m,302,553-6395,newark,de,19726,m,n,15000,2.8818183,0,220,0
28042,chanjung,venkataraman,m,412,388-9015,oil city,pa,16301,m,y,45000,3.07,0,0,0
28043,malvin,bodik,m,603,405-4152,gilford,nh,3249,m,y,35000,0.0,0,0,0
28047,shengrui,ismaeel,f,802,184-4299,essex junction,vt,5452,s,n,80000,4.5967627,3300,0,0
28061,dianxiang,renshaw,f,939,817-6035,trujillo alto,pr,977,s,n,30000,0.0,0,0,0
28062,evelyn,haugan,f,203,621-2887,tolland,ct,6084,m,n,90000,5.0,0,24500,0
28068,vojislav,seliger,m,848,756-1589,stirling,nj,7980,s,y,25000,1.4788542,1000,0,1500
28069,naren,bernhard,m,724,544-4395,chadds ford,pa,19317,m,y,65000,3.07,0,0,0
28076,peyyun,samadzadeh,m,203,954-3619,woodbury,ct,6798,s,y,25000,5.0,12750,0,0
28085,luddy,siksek,m,347,247-4584,glen oaks,ny,11004,s,y,75000,4.3881097,0,0,1000
28091,xiaomei,kirihata,m,603,658-1366,errol,nh,3579,m,y,55000,0.0,0,0,0
28094,peggy,baumker,m,603,431-8706,portsmouth,nh,3802,m,n,20000,0.0,0,0,0
28102,haijo,siprelle,f,302,415-5058,kirkwood,de,19708,m,n,25000,3.5636363,0,220,0
28106,krishnendu,stuckle,m,401,421-9928,johnston,ri,2919,s,n,90000,0.0,0,0,0
28112,atilio,louie,f,718,453-9215,lake pleasant,ny,12108,m,n,15000,4.040549,0,0,0
28119,alfonz,luger,m,845,222-6197,canaseraga,ny,14822,s,n,55000,4.272256,0,0,0
28121,theresa,n''dong,f,401,298-6296,north kingstown,ri,2852,m,y,70000,0.0,0,0,0
28124,iliano,geraci,m,802,203-2238,stamford,vt,5352,s,n,20000,3.6,3300,0,0
28126,giandomenico,gwinn,m,787,707-1002,aguas buenas,pr,703,m,n,40000,0.0,0,0,0
28133,zissis,thallinger,f,401,621-9696,chepachet,ri,2814,m,y,55000,0.0,0,0,0
28139,yigal,pordes,f,267,706-4758,cheyney,pa,19319,s,y,95000,3.07,0,0,0
28146,junji,duquenne,f,939,989-5550,san juan,pr,933,s,y,40000,0.0,0,0,0
28147,rame,globus,m,603,472-8853,lebanon,nh,3766,m,n,85000,0.0,0,0,0
28150,yelena,villoldo,f,914,749-6437,darien center,ny,14040,s,n,25000,4.0984755,0,0,0
28163,burkhard,rijckaert,f,717,613-6020,olyphant,pa,18447,s,n,80000,3.07,0,0,0
28166,guansong,pfefferer,f,585,593-8608,barrytown,ny,12507,s,y,60000,4.3012195,0,0,1000
28168,ehric,raja,m,732,522-3852,edison,nj,8899,m,y,20000,1.4,0,2000,1500
28169,veda,lazell,f,939,898-2000,san juan,pr,909,m,y,70000,0.0,0,0,0
28173,sooyong,brownfield,f,401,691-5208,slocum,ri,2877,s,y,90000,0.0,0,0,0
28174,swati,parodi,m,207,370-5962,harrington,me,4643,m,y,70000,8.5,0,5700,2850
28179,simon,ziauddin,f,201,681-1491,sewell,nj,8080,s,y,10000,1.4,1000,0,1500
28181,paris,roetter,f,207,717-9034,aurora,me,4408,m,y,20000,8.5,0,5700,2850
28183,karakunakara,kruse,m,401,434-5174,peace dale,ri,2883,s,y,75000,0.0,0,0,0
28188,parthasarathy,gragg,m,802,724-4210,windsor,vt,5089,m,y,10000,3.6,0,6600,3300
28197,alexa,hardaway,m,302,489-3821,montchanin,de,19710,m,y,35000,4.2454550000000015,0,220,110
28201,nipun,haddadi,m,207,407-2153,mattawamkeag,me,4459,s,y,45000,8.5,2850,0,2850
28211,fang,mittermeir,f,845,301-8594,howells,ny,10932,m,y,50000,4.243293,0,0,1000
28213,zhaojun,nerbonne,f,603,593-9062,union,nh,3887,m,n,5000,0.0,0,0,0
28216,gotz,boese,f,401,123-3055,jamestown,ri,2835,s,y,95000,0.0,0,0,0
28218,sven,halici,m,603,862-1013,stoddard,nh,3464,m,y,80000,0.0,0,0,0
28219,sasikumar,maccari,f,401,682-9841,kingston,ri,2881,m,n,60000,0.0,0,0,0
28220,sharolyn,laitinen,m,802,120-5196,rutland,vt,5702,m,n,10000,3.6,0,6600,0
28221,katsuhisa,fauth,m,860,728-6452,poquonock,ct,6064,m,n,25000,5.0,0,24500,0
28226,aos,howerton,m,603,472-1379,haverhill,nh,3765,m,n,45000,0.0,0,0,0
28235,cemal,muntz,f,732,856-6073,east orange,nj,7019,s,y,55000,1.9519792,1000,0,1500
28244,akio,keates,m,718,854-5719,conklin,ny,13748,m,n,20000,4.0695124,0,0,0
28252,shichao,bultheel,f,401,119-7855,albion,ri,2802,m,n,95000,0.0,0,0,0
28256,aya,billaud,m,585,669-7355,ferndale,ny,12734,s,y,90000,4.475,0,0,1000
28258,claude,elliman,f,401,832-1285,providence,ri,2908,s,n,45000,0.0,0,0,0
28263,lucja,reinitzer,m,203,719-4545,east hartford,ct,6128,s,y,85000,5.0,12750,0,0
28265,frederick,baudino,f,401,176-4486,woonsocket,ri,2895,s,n,40000,0.0,0,0,0
28267,lui,shiloh,f,917,662-8642,bolton landing,ny,12814,s,y,85000,4.4460362999999985,0,0,1000
28274,kellogg,iliopoulos,f,401,294-4902,providence,ri,2909,s,y,95000,0.0,0,0,0
28281,fai,bang,f,201,129-5092,millburn,nj,7041,s,y,55000,1.9519792,1000,0,1500
28291,paulien,merle,m,603,673-4702,bow,nh,3304,m,y,20000,0.0,0,0,0
28294,jovisa,pieper,m,939,626-9166,bayamon,pr,957,m,y,90000,0.0,0,0,0
28297,gao,coscia,f,585,836-7476,rhinebeck,ny,12572,m,y,75000,4.3881097,0,0,1000
28299,eldad,giddy,f,724,118-3284,philadelphia,pa,19123,m,y,5000,3.07,0,0,0
28304,leonidas,schmittgen,f,267,786-5299,tylersburg,pa,16361,s,n,65000,3.07,0,0,0
28321,dasu,aberth,m,802,199-1765,whitingham,vt,5361,s,n,15000,3.6,3300,0,0
28322,vagelio,farre,m,267,156-3757,philadelphia,pa,19141,s,n,30000,3.07,0,0,0
28324,olgo,greenberger,m,302,367-6097,wilmington,de,19803,s,n,40000,4.586364,110,0,0
28325,shelley,oskamp,f,802,130-4431,salisbury,vt,5769,s,y,5000,3.6,3300,0,3300
28331,carsten,riva,f,203,509-3487,new haven,ct,6506,s,y,40000,5.0,12750,0,0
28332,aisheng,baumslag,m,267,881-9622,lemont,pa,16851,m,n,10000,3.07,0,0,0
28334,lurdes,bollman,m,939,778-8912,san juan,pr,913,m,n,20000,0.0,0,0,0
28337,sjaak,neighbors,f,609,570-3010,basking ridge,nj,7920,s,n,35000,1.6365625,1000,0,0
28342,ezhan,shooman,m,845,252-3156,wayne,ny,14893,s,n,65000,4.330183,0,0,0
28348,spira,bouaricha,m,860,486-2233,shelton,ct,6484,m,n,25000,5.0,0,24500,0
28350,pim,nollmann,f,267,752-7665,amberson,pa,17210,m,y,20000,3.07,0,0,0
28355,sivakumar,royer,f,401,276-9528,providence,ri,2908,s,n,15000,0.0,0,0,0
28360,haichen,bisiere,m,551,261-5698,newark,nj,7193,m,y,45000,1.7942707999999998,0,2000,1500
28376,viktoria,luckham,m,401,289-1699,bradford,ri,2808,m,y,15000,0.0,0,0,0
28380,geoffry,benn,f,802,897-5278,ripton,vt,5766,s,n,70000,4.397808,3300,0,0
28381,bishwaroop,boissier,f,207,754-2021,sebago,me,4029,s,n,90000,8.5,2850,0,0
28384,tatung,sippu,f,401,670-1649,cranston,ri,2921,m,n,60000,0.0,0,0,0
28385,helene,recio,m,551,721-3172,newark,nj,7105,m,y,40000,1.7154167000000002,0,2000,1500
28402,yogen,stoklosa,m,856,191-5930,edison,nj,8837,m,y,10000,1.4,0,2000,1500
28403,takahide,taki,f,802,806-4802,warren,vt,5674,m,n,75000,4.497285400000001,0,6600,0
28418,akiro,zviran,m,860,771-9538,south woodstock,ct,6267,s,n,30000,5.0,12750,0,0
28425,babubhai,pino,m,646,854-1639,kanona,ny,14856,m,n,10000,4.011585,0,0,0
28426,raminder,verster,f,401,431-2255,wakefield,ri,2880,m,y,65000,0.0,0,0,0
28427,chu,matthijssen,m,413,265-4820,springfield,ma,1129,s,y,95000,5.3,3575,0,1000
28435,bahram,lambert,f,646,176-9797,marietta,ny,13110,m,y,40000,4.1853657,0,0,1000
28437,fulong,melter,m,207,966-1379,cushing,me,4563,s,y,10000,4.5857663,2850,0,2850
28442,benn,struckmann,f,802,315-9720,lake elmore,vt,5657,m,n,45000,3.9004214,0,6600,0
28444,mitsuho,artiges,m,939,817-5630,ponce,pr,731,m,y,35000,0.0,0,0,0
28446,shibin,nicaud,f,787,615-6803,lajas,pr,667,m,y,85000,0.0,0,0,0
28448,jaan,bruns,f,717,845-2931,landingville,pa,17942,s,y,45000,3.07,0,0,0
28458,nesime,limongiello,m,939,201-6669,humacao,pr,791,s,y,35000,0.0,0,0,0
28460,sonya,carlsson,m,401,312-6080,hope valley,ri,2832,m,y,95000,0.0,0,0,0
28470,nara,bensard,f,908,419-5934,newtonville,nj,8346,m,y,90000,2.5039582,0,2000,1500
28471,junxin,koshkin,m,603,752-1631,lyme center,nh,3769,m,y,65000,0.0,0,0,0
28482,mic,ermel,f,802,858-6109,chester,vt,5143,s,n,35000,3.7014668,3300,0,0
28484,maroin,sartore,f,603,303-5022,groveton,nh,3582,m,y,45000,0.0,0,0,0
28490,yue,rebbapragada,m,603,992-5491,newmarket,nh,3857,s,y,70000,0.0,0,0,0
28491,tadeusz,tharp,m,484,490-5074,hawk run,pa,16840,m,y,30000,3.07,0,0,0
28506,toshihito,dayhoff,m,302,231-4882,winterthur,de,19735,m,n,60000,5.95,0,220,0
28521,yacine,cat,f,207,984-6515,whitefield,me,4353,m,n,35000,8.5,0,5700,0
28526,pau,carreras,f,718,109-2026,new york,ny,10095,m,n,75000,4.3881097,0,0,0
28528,faouzi,kalamatianos,m,401,992-3413,foster,ri,2825,s,y,65000,0.0,0,0,0
28529,filiberto,heinen,m,860,896-8940,danbury,ct,6814,m,n,15000,5.0,0,24500,0
28532,raimundo,aschim,f,207,837-5869,burlington,me,4417,m,n,35000,8.5,0,5700,0
28533,jengwei,hanata,m,413,638-5236,south dennis,ma,2660,m,n,100000,5.3,0,7150,0
28535,nevin,raab,f,401,447-5635,rockville,ri,2873,m,y,100000,0.0,0,0,0
28536,duckyoung,breitinger,m,802,841-2598,milton,vt,5468,m,n,60000,4.1988535,0,6600,0
28543,antonio,mcnulty,m,717,768-5977,marchand,pa,15758,s,y,40000,3.07,0,0,0
28549,pawel,tuozzi,f,603,503-6873,tilton,nh,3298,s,y,25000,0.0,0,0,0
28554,yibin,hopcroft,f,857,915-1625,salem,ma,1971,m,n,20000,5.3,0,7150,0
28556,boutros,gumb,f,401,825-5308,west kingston,ri,2892,s,y,5000,0.0,0,0,0
28561,samer,biss,m,860,325-3591,hebron,ct,6248,s,y,20000,5.0,12750,0,0
28567,balas,veljan,f,207,622-3743,south windham,me,4082,m,n,100000,8.5,0,5700,0
28569,sally,berrebi,f,802,450-8587,wells river,vt,5081,s,y,95000,4.8951945,3300,0,3300
28577,fikret,thebaut,m,802,446-4421,proctorsville,vt,5153,s,n,75000,4.497285400000001,3300,0,0
28582,lougie,salman,m,802,402-3424,saint albans,vt,5478,s,y,35000,3.7014668,3300,0,3300
28586,zongming,breunig,m,917,267-4889,farmingdale,ny,11737,s,n,50000,4.243293,0,0,0
28588,nageshwar,giles,m,585,377-7461,hampton bays,ny,11946,s,y,45000,4.2143292,0,0,1000
28590,kishore,konrad,f,781,482-8948,gloucester,ma,1930,s,n,30000,5.3,3575,0,0
28605,leon,ferhatosmanoglu,m,201,414-2138,andover,nj,7821,s,y,90000,2.5039582,1000,0,1500
28606,akinori,janowski,m,351,164-4133,turners falls,ma,1376,s,y,10000,5.3,3575,0,1000
28623,agata,koehl,m,802,186-8889,benson,vt,5731,s,y,40000,3.800944,3300,0,3300
28629,miae,givens,f,401,670-6783,providence,ri,2912,m,n,45000,0.0,0,0,0
28630,zhongyang,averbuch,f,848,430-1664,bradley beach,nj,7720,m,y,40000,1.7154167000000002,0,2000,1500
28647,koichi,preim,f,551,276-8389,trenton,nj,8690,s,y,100000,2.6616669,1000,0,1500
28657,chitta,flint,f,848,539-1352,woodbury heights,nj,8097,s,n,50000,1.873125,1000,0,0
28661,pranay,dresser,m,401,236-4969,barrington,ri,2806,m,y,50000,0.0,0,0,0
28674,shelia,strooper,m,508,612-4846,watertown,ma,2471,s,n,85000,5.3,3575,0,0
28685,kamil,zaiane,m,787,330-6355,aguada,pr,602,m,y,35000,0.0,0,0,0
28688,ekaterina,gong,m,401,569-1890,rumford,ri,2916,m,y,20000,0.0,0,0,0
28697,damanjit,brodman,m,939,248-9871,toa baja,pr,951,m,n,75000,0.0,0,0,0
28701,patrick,lienert,f,802,576-5850,craftsbury common,vt,5827,m,n,50000,3.9998987,0,6600,0
28706,hiroyuki,whitt,f,802,640-6074,waterbury,vt,5671,s,y,10000,3.6,3300,0,3300
28707,byeong,mahboob,f,860,217-8322,northfield,ct,6778,m,n,10000,4.2143292,0,24500,0
28709,grazyna,anlauff,m,856,847-4755,norwood,nj,7648,s,y,25000,1.4788542,1000,0,1500
28724,shuky,bernardinello,m,207,698-1574,chamberlain,me,4541,s,y,40000,8.5,2850,0,2850
28726,zohra,zaimov,f,603,638-6698,campton,nh,3223,s,y,25000,0.0,0,0,0
28730,mouloud,bruha,m,774,356-3203,south egremont,ma,1258,m,n,85000,5.3,0,7150,0
28733,neda,lascarides,f,207,838-1321,stockholm,me,4783,m,y,15000,6.9580293000000015,0,5700,2850
28735,alun,gurk,f,802,901-7983,benson,vt,5731,m,y,5000,3.6,0,6600,3300
28737,daisy,ayala,f,908,192-8615,leeds point,nj,8220,s,y,10000,1.4,1000,0,1500
28744,marlis,sessions,f,607,788-1935,northport,ny,11768,m,n,60000,4.3012195,0,0,0
28745,abbas,assaad,f,939,333-1696,moca,pr,676,s,n,10000,0.0,0,0,0
28751,yehuda,crampes,m,787,856-3729,bayamon,pr,958,s,n,15000,0.0,0,0,0
28753,azaria,dubourdieux,f,484,525-3157,johnstown,pa,15907,m,n,65000,3.07,0,0,0
28755,heino,aerts,f,603,463-2429,amherst,nh,3031,s,y,45000,0.0,0,0,0
28761,poorani,hongyuan,m,857,344-1395,oak bluffs,ma,2557,s,y,50000,5.3,3575,0,1000
28775,jang,bilotta,m,401,183-6954,little compton,ri,2837,m,y,90000,0.0,0,0,0
28777,vinay,westcott,f,207,227-6490,waterboro,me,4087,m,n,80000,8.5,0,5700,0
28794,aydin,raoult,f,646,602-2089,parishville,ny,13672,m,y,65000,4.330183,0,0,1000
28801,aria,tavs,f,603,284-2772,north haverhill,nh,3774,s,y,10000,0.0,0,0,0
28808,golgen,bergere,f,351,963-1152,dedham,ma,2026,m,y,20000,5.3,0,7150,1000
28811,shiyu,hillston,m,802,280-3865,hydeville,vt,5750,s,n,5000,3.6,3300,0,0
28814,okuhiko,mecking,m,610,802-2821,stroudsburg,pa,18360,m,n,40000,3.07,0,0,0
28817,marcela,joichi,f,781,632-9065,boston,ma,2293,m,y,15000,5.3,0,7150,1000
28829,masashi,zeilberger,f,215,444-6459,boalsburg,pa,16827,s,y,15000,3.07,0,0,0
28833,carles,melzak,m,617,960-7337,harwich port,ma,2646,m,n,10000,5.3,0,7150,0
28838,vlatka,brunovsky,m,508,787-5911,warren,ma,1083,m,y,85000,5.3,0,7150,1000
28852,jordanka,kraetzl,m,609,890-6162,newark,nj,7191,s,n,90000,2.5039582,1000,0,0
28857,afsar,jarvinen,f,787,249-4267,san juan,pr,939,m,y,50000,0.0,0,0,0
28860,lourdes,marinescu,m,802,890-7130,richmond,vt,5477,m,y,70000,4.397808,0,6600,3300
28875,rafols,sweazey,f,203,967-1510,cos cob,ct,6807,s,y,55000,5.0,12750,0,0
28877,lil,lyuu,m,856,451-9693,paterson,nj,7544,s,y,75000,2.267396,1000,0,1500
28879,mogens,weener,f,603,902-2473,hudson,nh,3051,s,y,10000,0.0,0,0,0
28881,yida,berstis,m,401,872-5674,ashaway,ri,2804,m,n,50000,0.0,0,0,0
28890,katsuni,womack,m,802,261-6157,south newfane,vt,5351,m,y,95000,4.8951945,0,6600,3300
28896,yoshinao,purkayastha,m,939,422-5110,san juan,pr,919,s,n,50000,0.0,0,0,0
28897,jutta,mahalingam,m,939,719-3624,sabana seca,pr,952,s,n,20000,0.0,0,0,0
28901,yorick,dziadosz,f,939,242-7048,san juan,pr,910,m,y,75000,0.0,0,0,0
28902,takenao,denna,f,848,650-9230,birmingham,nj,8011,s,y,55000,1.9519792,1000,0,1500
28903,joceli,gershon,f,603,526-7502,manchester,nh,3102,m,n,90000,0.0,0,0,0
28908,xuejia,orsini,f,603,395-1077,warren,nh,3279,s,y,85000,0.0,0,0,0
28911,dennis,velardi,m,201,820-5437,haddonfield,nj,8033,m,n,20000,1.4,0,2000,0
28912,shaogang,depreitere,m,585,756-4277,panama,ny,14767,s,n,90000,4.475,0,0,0
28916,kellie,rasanen,f,610,817-7283,hawthorn,pa,16230,s,n,10000,3.07,0,0,0
28924,mieczyslaw,weissberger,f,484,109-2661,fort washington,pa,19048,m,n,20000,3.07,0,0,0
28925,chidanand,jereb,f,716,381-6443,brooklyn,ny,11206,s,n,60000,4.3012195,0,0,0
28927,shinsaku,champarnaud,f,939,829-3887,jayuya,pr,664,s,y,50000,0.0,0,0,0
28936,rudiger,nute,f,201,290-5247,glen ridge,nj,7028,m,y,55000,1.9519792,0,2000,1500
28943,cristine,vidya,m,774,557-1954,new braintree,ma,1531,m,y,80000,5.3,0,7150,1000
28964,aloys,hansgen,f,787,617-4514,la plata,pr,786,m,y,45000,0.0,0,0,0
28969,thiel,bergman,m,848,134-1989,oxford,nj,7863,s,n,5000,1.4,1000,0,0
28970,marias,dingel,m,603,573-9435,waterville valley,nh,3215,m,y,60000,0.0,0,0,0
28972,kiyonori,hixon,m,603,505-6896,stoddard,nh,3464,m,y,60000,0.0,0,0,0
28979,faruk,schuchardt,m,802,749-3007,montpelier,vt,5602,s,y,30000,3.6019895,3300,0,3300
28983,alfons,lecce,f,207,345-4007,oxford,me,4270,m,y,85000,8.5,0,5700,2850
28984,vern,hilgefort,f,781,485-5653,charlton,ma,1507,m,y,20000,5.3,0,7150,1000
28996,roded,goke,f,603,994-9590,south tamworth,nh,3883,m,n,100000,0.0,0,0,0
28998,mien,doukas,f,802,198-7820,montpelier,vt,5633,s,y,20000,3.6,3300,0,3300
29000,menachem,weerasinghe,f,401,951-3374,peace dale,ri,2883,m,n,15000,0.0,0,0,0
29001,guru,rege,f,351,237-7409,centerville,ma,2634,s,n,10000,5.3,3575,0,0
29005,irene,roantree,f,603,686-7753,south tamworth,nh,3883,s,y,45000,0.0,0,0,0
29006,toshiki,armando,f,207,114-2242,addison,me,4606,m,n,100000,8.5,0,5700,0
29010,horia,pecuchet,m,401,627-4184,coventry,ri,2816,m,y,80000,0.0,0,0,0
29012,shoichiro,flokstra,m,802,989-6524,derby,vt,5829,m,y,70000,4.397808,0,6600,3300
29013,polle,dolinsky,f,973,432-9099,columbia,nj,7832,s,y,100000,2.6616669,1000,0,1500
29014,guntis,henhapl,m,646,594-2831,albany,ny,12242,s,n,15000,4.040549,0,0,0
29017,kaladhar,regian,m,603,952-7272,west ossipee,nh,3890,m,y,100000,0.0,0,0,0
29030,bashir,ierardi,f,724,455-5596,robesonia,pa,19551,m,n,5000,3.07,0,0,0
29032,muli,lakhani,f,201,167-7175,hoboken,nj,7030,s,y,75000,2.267396,1000,0,1500
29036,hironoby,potharst,f,315,451-9923,worcester,ny,12197,m,n,30000,4.127439,0,0,0
29037,kazuhito,sohoni,m,302,906-3498,new castle,de,19720,s,n,65000,5.95,110,0,0
29047,tarak,dwork,m,860,326-1761,hartford,ct,6141,s,y,40000,5.0,12750,0,0
29048,markus,galesi,m,413,164-8122,gilbertville,ma,1031,m,y,45000,5.3,0,7150,1000
29052,deidra,leunen,m,203,287-2831,suffield,ct,6078,m,n,15000,5.0,0,24500,0
29053,kimming,kaarela,f,347,794-7755,nichols,ny,13812,s,n,25000,4.0984755,0,0,0
29060,buenaventura,fargeaud,m,787,325-4200,san juan,pr,916,m,y,5000,0.0,0,0,0
29066,katsushi,glowinski,f,413,734-2895,leominster,ma,1453,m,y,90000,5.3,0,7150,1000
29070,cherri,tangiguchi,m,413,493-5088,adams,ma,1220,m,y,45000,5.3,0,7150,1000
29088,zurab,masaki,m,787,646-9017,manati,pr,674,s,n,15000,0.0,0,0,0
29090,yechezkel,tangiguchi,f,787,189-9153,san juan,pr,908,m,n,75000,0.0,0,0,0
29096,naoto,shiloh,m,508,518-7051,nantucket,ma,2554,m,n,55000,5.3,0,7150,0
29098,zeenat,redon,f,787,970-8834,ponce,pr,717,s,y,30000,0.0,0,0,0
29110,branson,kamkar,m,716,392-7301,olcott,ny,14126,m,y,20000,4.0695124,0,0,1000
29113,boudewijn,babcock,f,862,223-3270,cedar grove,nj,7009,m,y,50000,1.873125,0,2000,1500
29125,hanns,protzel,f,401,220-7450,johnston,ri,2919,s,n,65000,0.0,0,0,0
29133,stanford,bomitali,m,207,960-1837,frenchboro,me,4635,m,n,80000,8.5,0,5700,0
29144,katsushi,mobasher,f,215,114-8424,castanea,pa,17726,m,y,5000,3.07,0,0,0
29151,sukumar,weisman,f,856,798-8829,pedricktown,nj,8067,s,y,75000,2.267396,1000,0,1500
29155,lesley,winn,m,717,587-2588,sadsburyville,pa,19369,s,y,60000,3.07,0,0,0
29162,sanda,piloty,m,939,163-9236,san juan,pr,940,m,n,75000,0.0,0,0,0
29165,tomomasa,juuso,f,908,253-5250,stirling,nj,7980,s,n,50000,1.873125,1000,0,0
29173,haran,kesavan,m,857,312-1383,dudley,ma,1571,s,n,95000,5.3,3575,0,0
29175,lamber,abello,m,267,816-9165,tafton,pa,18464,m,n,5000,3.07,0,0,0
29176,zohra,guckenheimer,f,302,334-3335,wilmington,de,19804,s,y,90000,5.95,110,0,110
29181,hongki,aidoud,m,802,887-5101,forest dale,vt,5745,s,y,25000,3.6,3300,0,3300
29184,diego,rajala,f,412,340-6611,blossburg,pa,16912,m,y,5000,3.07,0,0,0
29185,bong,tockey,f,610,335-1743,pittsburgh,pa,15204,s,y,55000,3.07,0,0,0
29187,colm,ezeiza,m,878,734-2314,nineveh,pa,15353,s,n,10000,3.07,0,0,0
29196,daron,kipper,f,585,242-8840,blue mountain lake,ny,12812,s,y,40000,4.1853657,0,0,1000
29205,vikraman,babu,f,939,887-7637,toa baja,pr,950,m,y,80000,0.0,0,0,0
29217,shahrokh,devlin,m,207,203-7338,randolph,me,4346,s,y,70000,8.5,2850,0,2850
29223,miyeon,izumida,f,401,662-5053,lincoln,ri,2865,s,n,15000,0.0,0,0,0
29225,jiro,hallnas,m,603,385-5633,melvin village,nh,3850,m,n,20000,0.0,0,0,0
29230,kang,villard,m,860,809-1939,west haven,ct,6516,s,n,5000,3.0,12750,0,0
29232,glenna,hegner,f,413,449-7182,taunton,ma,2783,m,y,15000,5.3,0,7150,1000
29242,mema,peir,m,401,887-3784,middletown,ri,2842,s,n,30000,0.0,0,0,0
29247,lea,mossack,f,207,731-1528,farmington falls,me,4940,s,n,50000,8.5,2850,0,0
29253,chittur,luzi,m,774,957-2282,pittsfield,ma,1202,m,y,95000,5.3,0,7150,1000
29255,marten,roullet,f,732,440-2039,newark,nj,7192,s,y,55000,1.9519792,1000,0,1500
29260,rosalie,hoogendoorn,m,609,193-5261,kingston,nj,8528,m,n,95000,2.5828125,0,2000,0
29274,lulu,struckmann,m,802,619-4658,charlotte,vt,5445,m,y,45000,3.9004214,0,6600,3300
29277,shelly,rosch,f,603,770-5750,effingham,nh,3882,m,y,50000,0.0,0,0,0
29280,kishan,chandha,f,781,393-2047,arlington,ma,2476,m,n,30000,5.3,0,7150,0
29287,willi,givaty,f,207,183-5256,brownfield,me,4010,m,y,75000,8.5,0,5700,2850
29292,kalervo,haenni,m,787,233-6765,san juan,pr,927,m,y,65000,0.0,0,0,0
29294,bas,diehr,f,207,689-7006,ocean park,me,4063,s,y,10000,4.5857663,2850,0,2850
29295,magdalena,niittylahti,m,787,529-2261,fort buchanan,pr,934,s,y,35000,0.0,0,0,0
29301,brigitte,vazquez,f,302,744-7161,rockland,de,19732,m,n,60000,5.95,0,220,0
29310,whay,o''halloran,f,802,633-8903,waterville,vt,5492,s,n,25000,3.6,3300,0,0
29312,xiaopeng,tipping,m,802,809-6893,rupert,vt,5768,m,n,20000,3.6,0,6600,0
29313,aurora,ekanadham,m,860,628-2321,bridgeport,ct,6610,s,n,80000,5.0,12750,0,0
29321,myunghwan,grobel,m,518,907-2499,purling,ny,12470,s,y,30000,4.127439,0,0,1000
29328,mehdi,lubin,f,978,782-5050,woburn,ma,1807,m,n,100000,5.3,0,7150,0
29333,younghwan,wesselkamper,f,848,269-7947,middletown,nj,7748,s,y,55000,1.9519792,1000,0,1500
29341,meredith,batenin,f,716,492-4266,binghamton,ny,13901,s,n,15000,4.040549,0,0,0
29343,galia,guinther,m,215,779-1315,levittown,pa,19054,s,y,50000,3.07,0,0,0
29351,agatha,bollman,m,603,149-1879,tamworth,nh,3886,s,y,50000,0.0,0,0,0
29356,klichiro,givaty,m,908,242-3330,toms river,nj,8755,m,y,50000,1.873125,0,2000,1500
29359,toshihisa,tuminaro,f,401,279-7436,wyoming,ri,2898,m,y,75000,0.0,0,0,0
29360,marcello,demphlous,m,603,554-8485,bristol,nh,3222,m,n,95000,0.0,0,0,0
29364,janche,morrin,f,857,686-6816,chelmsford,ma,1824,m,y,65000,5.3,0,7150,1000
29369,kyo,bartley,f,802,441-4566,proctorsville,vt,5153,s,y,60000,4.1988535,3300,0,3300
